"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"60",255.232886084285,3208003.5,88.38,"C16H32O2","O2","CHO",16,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.240162536445,255.23295381324,-0.264318264288443,0.26,255,254.947890763539,0.0521092364614333,1,0.125,2,-1,19.7107869434923,18,0.9,34,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous"
"61",257.030180817491,1121271.6,29.23,"C10H10O8","O8","CHO",10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258.037457269651,257.03029084524,-0.426402237523262,0.43,257,256.743178621389,0.25682137861088,6,0.8,1,-2,19.8490436382615,18,0.9,22,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"62",257.066589751313,2792250,75.63,"C11H14O7","O7","CHO",11,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258.073866203473,257.06667635054,-0.335559845302711,0.34,257,256.779546900671,0.220453099329177,5,0.636363636363636,1.27272727272727,-2,19.8518425232846,18,0.9,24,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"63",257.102931685258,1959612.4,52.51,"C12H18O6","O6","CHO",12,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258.110208137418,257.10306185584,-0.504321712885722,0.5,257,256.815848254887,0.184151745112956,4,0.5,1.5,-2,19.8546414083077,18,0.9,26,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"64",259.024598192403,739542.6,18.62,"C13H8O6","O6","CHO",13,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260.031874644563,259.02481153684,-0.820454942277616,0.82,259,258.735369012043,0.264630987956593,10,0.461538461538462,0.615384615384615,4,20.0024683068462,19,0.9,28,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"65",259.045792153881,1161336,30.34,"C10H12O8","O8","CHO",10,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260.053068606041,259.04594090904,-0.572018472832619,0.57,259,258.756539308154,0.243460691845826,5,0.8,1.2,-3,20.0040936431692,18,0.9,22,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"66",259.061199125877,1056825,27.43,"C14H12O5","O5","CHO",14,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260.068475578037,259.06119704214,0.00801226225689531,0.01,259,258.771929076588,0.228070923412361,9,0.357142857142857,0.857142857142857,4,20.0052671918692,19,0.9,30,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"67",259.082306087513,1118650.3,29.15,"C11H16O7","O7","CHO",11,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260.089582539673,259.08232641434,-0.078153178214141,0.08,259,258.793012470001,0.206987529998628,4,0.636363636363636,1.45454545454545,-3,20.0068925281923,18,0.9,24,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"68",261.040381528481,1484853,39.32,"C13H10O6","O6","CHO",13,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262.047657980641,261.04046160064,-0.305563346793165,0.31,261,260.74890150644,0.251098493560505,9,0.461538461538462,0.769230769230769,3,20.1575183117538,19,0.9,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"69",261.076784462314,1359799.3,35.84,"C14H14O5","O5","CHO",14,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262.084060914474,261.07684710594,-0.239021120626449,0.24,261,260.785263792432,0.214736207568251,8,0.357142857142857,1,3,20.1603171967769,19,0.9,30,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
