"","exp_mass","abundance","RT"
"956",875.168627006997,1023373.5,6.11
"957",875.190089947206,1342489,8.55
"958",875.263531742617,1353410.8,8.64
"959",875.300358640026,1190102.6,7.39
"960",877.114701585737,1400147.6,8.38
"961",877.147839493423,1063781.5,5.98
"962",877.184432391485,964538.5,5.27
"963",877.314998027763,1269700.1,7.45
"964",879.128497975822,1096258.1,6.2
"965",879.164669875057,1152790.3,6.6
"966",879.237393672467,1231103.5,7.16
"967",880.243032871017,840759.9,4.38
"968",881.107442462996,1292192.1,7.59
"969",881.14443635994,1182133.5,6.81
"970",881.216533159097,1364318,8.1
"971",881.253543055997,1382771.3,8.24
"972",881.364104748001,802097.1,4.1
"973",882.112217663952,820569.1,4.22
"974",883.125897840102,941591.1,5.08
"975",883.158558749117,1313450.4,7.73
"976",883.194817648109,859326.8,4.5
"977",883.268093443982,1339240.6,7.92
"978",883.305527339701,898941.1,4.78
"979",883.340833241348,851153.5,4.44
"980",885.101311337112,905464.9,4.82
"981",885.13510924296,1124108.4,6.38
"982",885.17447013331,842147.1,4.37
"983",885.211798029325,1220471.6,7.06
"984",885.24836092747,1401933.3,8.36
"985",885.283210830387,1475296.6,8.88
"986",885.320080727677,1231605.3,7.14
"987",885.357340623881,919818.8,4.92
"988",887.192082512765,1244959.4,7.23
"989",887.227575413891,1357490.9,8.03
"990",887.263394314109,1289031.6,7.54
"991",887.300035212037,1326940.3,7.81
"992",887.3367711097,946802,5.1
"993",888.267175517835,971139.9,5.27
"994",889.151025055659,1019772.1,5.62
"995",889.241910802475,1206384.6,6.95
"996",889.316137595698,1233498.3,7.14
"997",889.349143503752,1028974,5.68
"998",891.091263650657,990801.9,5.4
"999",891.12904054542,1013734.9,5.56
"1000",891.165096444978,1048955.9,5.82
"1001",891.200513346316,1181136.8,6.76
"1002",891.331522981357,946331.8,5.08
"1003",893.144754930163,1096041.9,6.14
"1004",893.216607729999,1116180.1,6.29
"1005",893.254376624785,1205353.3,6.92
"1006",893.361607326068,927142.3,4.94
"1007",895.12238042101,920921.9,4.89
"1008",895.159392317905,1309551.1,7.66
"1009",895.196250215228,1130436.4,6.38
"1010",895.229716122001,1175319.4,6.7
"1011",895.268519013906,851949.7,4.39
"1012",895.305161911828,987074.9,5.36
"1013",897.174073705525,975030.1,5.26
"1014",897.212039599761,1145356.6,6.48
"1015",897.247331501447,1229216.9,7.08
"1016",897.284443398063,1405366.3,8.33
"1017",897.319815299526,1082570.5,6.03
"1018",897.356044198602,971102.8,5.24
"1019",899.190243088999,847999.9,4.35
"1020",899.227710984623,1163542.5,6.6
"1021",899.300072783042,1368127.3,8.06
"1022",899.33563668397,1066196.8,5.91
"1023",901.205887473936,1424652.1,8.45
"1024",901.278449271798,1346230.3,7.89
"1025",901.315089169729,1278922.8,7.41
"1026",903.128708117456,877251.5,4.54
"1027",903.151722053345,895088.1,4.67
"1028",903.221226859723,815384.2,4.1
"1029",903.257970757364,1149421.9,6.48
"1030",903.294015656952,1119170.5,6.27
"1031",903.331768551782,1149656.3,6.48
"1032",905.143516504722,925041.2,4.88
"1033",905.217321299121,1014107.8,5.51
"1034",906.188252594358,809165.9,4.05
"1035",907.157126895325,973694.1,5.21
"1036",907.196563785464,1197205.3,6.81
"1037",907.269814581407,997312,5.38
"1038",909.137697377969,1264377.8,7.28
"1039",909.174717274841,1099023.8,6.1
"1040",909.211496172385,1055012.8,5.78
"1041",909.249745065834,1212794.8,6.91
"1042",909.284839968068,1125007.8,6.28
"1043",909.32073986806,973284.7,5.2
"1044",911.118277860585,968950.2,5.16
"1045",911.153920761293,1055883.3,5.78
"1046",911.190293659968,848544.3,4.31
"1047",911.22629055969,1186229.3,6.71
"1048",911.29993335454,1368031.3,8.01
"1049",911.372594152126,879817.4,4.53
"1050",913.171301141394,1020828.3,5.52
"1051",913.206699042785,1575473.4,9.48
"1052",913.243166941195,1626822.5,9.84
"1053",913.316534736811,974576.8,5.19
"1054",915.151605624779,1024024.7,5.54
"1055",915.219435435823,974399.6,5.19
"1056",915.259874323171,954135.1,5.04
"1057",915.294008228083,1372011.1,8.02
"1058",915.330974125105,951808.3,5.02
"1059",916.332914333959,836549.8,4.2
"1060",917.240187806531,1107539.8,6.13
"1061",919.197580353742,1295809.9,7.46
"1062",919.329517986198,824205.9,4.1
"1063",921.138383947166,1015588.7,5.45
"1064",921.175438843941,1498298.1,8.89
"1065",921.248558640248,941029,4.92
"1066",921.286407534811,1039226.4,5.62
"1067",921.325800425073,870674.3,4.42
"1068",923.190247231207,828936.3,4.12
"1069",923.228052125892,968797.8,5.11
"1070",923.265081022739,1396851.3,8.16
"1071",923.299948925606,957575.6,5.03
"1072",923.373165721643,958514.7,5.04
"1073",925.170338715185,1164097,6.5
"1074",925.206944613211,1081557.5,5.91
"1075",925.241848515977,992489.8,5.27
"1076",925.28011040939,1460608.6,8.61
"1077",925.388456107567,953919,5
"1078",927.11163030725,850977.7,4.26
"1079",927.330282698141,1125408,6.21
"1080",929.162223594828,1024255.3,5.48
"1081",929.206184472365,931928.6,4.83
"1082",929.237365385503,1111658.8,6.11
"1083",929.274497282063,1162368.4,6.47
"1084",931.197888923992,868050.8,4.36
"1085",931.254054767529,1317362.3,7.56
"1086",933.307847046196,1023854.6,5.46
"1087",935.120760995887,914589.2,4.68
"1088",935.259399609676,979916.1,5.14
"1089",935.337159393058,937497.1,4.84
"1090",936.740372484069,839099.2,4.13
"1091",937.135014384699,931740.3,4.79
"1092",937.206999184168,870213.6,4.35
"1093",937.243442082648,976346.3,5.11
"1094",937.315943880677,982467.6,5.15
"1095",937.353103777159,868057.6,4.34
"1096",939.182808680075,906603.9,4.6
"1097",939.218831579725,962624.6,5
"1098",939.259123467482,1023959.8,5.44
"1099",939.366767167614,1289748.6,7.33
"1100",940.370344371908,1096208.5,5.95
"1101",940.853122027015,982178.9,5.14
"1102",941.161649167538,1046545.4,5.59
"1103",941.203718050345,1119529.8,6.11
"1104",941.23853295336,910653.3,4.62
"1105",941.271209862331,835791.6,4.09
"1106",943.131726679413,855918.4,4.23
"1107",943.326564136646,957916.4,4.95
"1108",949.127576976528,873758.8,4.33
"1109",949.1701968578,1205047.3,6.69
"1110",949.241883658099,1132894.5,6.18
"1111",951.192324224677,882145.1,4.38
"1112",951.218500151758,880623.8,4.37
"1113",951.334233829354,861104.6,4.23
"1114",953.164109731793,869225.8,4.28
"1115",953.200863629407,856318.6,4.19
"1116",954.163342948189,913044.2,4.59
"1117",954.273874640276,835345.4,4.04
"1118",955.181174112775,1031944.3,5.09
"1119",955.25508090689,996848.6,4.86
"1120",957.238297382162,993814.1,4.83
"1121",959.188210950208,1044195.6,5.16
"1122",959.287376673959,980506.6,4.73
"1123",961.17254442237,1112480,5.61
"1124",961.203600335856,875313.1,4.02
"1125",962.179526617178,890947.8,4.13
"1126",962.446528873379,915059.7,4.29
"1127",963.179633831139,961953.1,4.6
"1128",965.237625098108,939832.9,4.44
"1129",965.273555998014,914828.3,4.27
"1130",967.212071597812,998748.8,4.83
"1131",967.255258477505,916659.9,4.28
"1132",971.289675238665,884564.4,4.05
"1133",973.230818831142,972049.5,4.63
"1134",975.157344464341,1112897,5.56
"1135",979.103012472732,946938.1,4.44
"1136",983.246288930638,892406.8,4.06
"1137",983.326589706941,1139359,5.71
"1138",983.614869903867,888240.4,4.03
"1139",985.264486308463,1121643.9,5.59
"1140",985.83861470909,952203.1,4.45
"1141",986.638823479916,903705.4,4.13
"1142",991.174476844761,953679.9,4.44
"1143",992.149797127771,942184.9,4.36
"1144",994.668267111966,902689.6,4.09
"1145",996.181241897211,1155502.6,5.78
"1146",997.303669770418,1049662.8,5.07
"1147",999.206420469847,1190772.4,6
