"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"49",235.024729315453,2433516.5,69.52,"C11H8O6","O6","CHO",11,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.032005767613,235.02481153684,-0.348348464235356,0.35,235,234.762298603086,0.237701396913764,8,0.545454545454545,0.727272727272727,2,18.1563144606923,17,0.9,24,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"50",235.039982289838,1224685.8,34,"C15H8O3","O3","CHO",15,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.047258741998,235.04006766994,-0.361707659760061,0.36,235,234.777534545864,0.222465454136028,12,0.2,0.533333333333333,9,18.1574880093923,18,1,32,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"51",235.061077254413,1091951.4,30.1,"C12H12O5","O5","CHO",12,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.068353706573,235.06119704214,-0.507428145732274,0.51,235,234.798605955613,0.201394044387371,7,0.416666666666667,1,2,18.1591133457154,17,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"52",235.076338228785,718864.6,19.14,"C16H12O2","O2","CHO",16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.083614680945,235.07645317524,-0.486888746524708,0.49,235,234.813849889444,0.186150110555928,11,0.125,0.75,9,18.1602868944154,18,1,34,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"53",237.004030991549,1320454.4,36.81,"C10H6O7","O7","CHO",10,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.011307443709,237.00407609534,-0.18950272509879,0.19,237,236.739390173248,0.260609826752187,8,0.7,0.6,1,18.3085655805769,17,0.9,22,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"54",237.019248965993,1127815.6,31.15,"C14H6O4","O4","CHO",14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.026525418153,237.01933222844,-0.349803229887201,0.35,237,236.754591155166,0.245408844834429,12,0.285714285714286,0.428571428571429,8,18.3097391292769,18,1,30,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"55",237.040357930544,1095369.3,30.2,"C11H10O6","O6","CHO",11,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.047634382704,237.04046160064,-0.435501476979945,0.44,237,236.775676549258,0.224323450741792,7,0.545454545454545,0.909090909090909,1,18.3113644656,17,0.9,24,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"56",237.055624904905,2107914.3,59.95,"C15H10O3","O3","CHO",15,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.062901357065,237.05571773374,-0.389934064164242,0.39,237,236.79092647638,0.209073523620049,11,0.2,0.666666666666667,8,18.3125380143,18,1,32,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"57",239.034891143366,2907936.3,82.6,"C14H8O4","O4","CHO",14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.042167595526,239.03498229224,-0.379720259939688,0.38,239,238.767982648477,0.232017351523467,11,0.285714285714286,0.571428571428571,7,18.4647891341846,18,1,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"58",239.071287077458,1831331,51.29,"C15H12O3","O3","CHO",15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.078563529618,239.07136779754,-0.336223612370488,0.34,239,238.804337942544,0.195662057456218,10,0.2,0.8,7,18.4675880192077,18,1,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
