0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
382.0097961,0.151511744,382.0097961,0.155446068,382.0097961,0.155925036,382.0097961,0.156004623,382.0097961,0.155554786,382.0097961,0.155042768,382.0097961,0.154873386,382.0097961,0.154769197,382.0097961,0.154631093,382.0097961,0.154696807,382.0097961,0.154675111,382.0097961,0.155495122,382.0097961,0.156649187,382.0097961,0.156128839,382.0097961,0.156891301,382.0097961,0.157657743,382.0097961,0.158818856,382.0097961,0.157515571,382.0097961,0.156196639
381.0009766,0.155033335,381.0009766,0.159148395,381.0009766,0.15919885,381.0009766,0.159344301,381.0009766,0.158900961,381.0009766,0.158653587,381.0009766,0.158135593,381.0009766,0.158137828,381.0009766,0.158336341,381.0009766,0.158372462,381.0009766,0.158029914,381.0009766,0.158721104,381.0009766,0.160015285,381.0009766,0.159265116,381.0009766,0.160122573,381.0009766,0.160783187,381.0009766,0.162144274,381.0009766,0.16094023,381.0009766,0.159347862
379.9920349,0.159103319,379.9920349,0.162755579,379.9920349,0.163323134,379.9920349,0.163065881,379.9920349,0.16256249,379.9920349,0.162274167,379.9920349,0.16163078,379.9920349,0.161598325,379.9920349,0.161514819,379.9920349,0.162039712,379.9920349,0.16185005,379.9920349,0.162320688,379.9920349,0.16346553,379.9920349,0.162973657,379.9920349,0.163511857,379.9920349,0.164124936,379.9920349,0.165257096,379.9920349,0.164206609,379.9920349,0.162205935
378.9829102,0.16355516,378.9829102,0.166750878,378.9829102,0.167327538,378.9829102,0.16695641,378.9829102,0.166677952,378.9829102,0.166048244,378.9829102,0.165759981,378.9829102,0.165315643,378.9829102,0.165375531,378.9829102,0.165816069,378.9829102,0.165894419,378.9829102,0.166298047,378.9829102,0.167586759,378.9829102,0.166662425,378.9829102,0.167402849,378.9829102,0.167794853,378.9829102,0.168934643,378.9829102,0.167830512,378.9829102,0.16559121
378.0124817,0.167468846,378.0124817,0.170596749,378.0124817,0.170845956,378.0124817,0.170714513,378.0124817,0.170136333,378.0124817,0.169931129,378.0124817,0.169109181,378.0124817,0.168793038,378.0124817,0.168691903,378.0124817,0.16905421,378.0124817,0.168911696,378.0124817,0.169457272,378.0124817,0.170503289,378.0124817,0.170088351,378.0124817,0.170897067,378.0124817,0.171130508,378.0124817,0.172344729,378.0124817,0.170834452,378.0124817,0.168644458
377.0030823,0.171068102,377.0030823,0.174649403,377.0030823,0.174612165,377.0030823,0.174741522,377.0030823,0.17386198,377.0030823,0.17340681,377.0030823,0.172948301,377.0030823,0.172572762,377.0030823,0.172372758,377.0030823,0.172582552,377.0030823,0.172417656,377.0030823,0.172967419,377.0030823,0.174166724,377.0030823,0.173566371,377.0030823,0.174324021,377.0030823,0.174605742,377.0030823,0.176165029,377.0030823,0.174498186,377.0030823,0.171968564
375.9935303,0.175354242,375.9935303,0.178916752,375.9935303,0.178728819,375.9935303,0.178982154,375.9935303,0.178079516,375.9935303,0.177452862,375.9935303,0.17648986,375.9935303,0.176391423,375.9935303,0.17666629,375.9935303,0.176616341,375.9935303,0.176489502,375.9935303,0.176841021,375.9935303,0.178169519,375.9935303,0.177849367,375.9935303,0.178062782,375.9935303,0.178446114,375.9935303,0.179821044,375.9935303,0.178002179,375.9935303,0.175534755
374.9837952,0.179507732,374.9837952,0.182916135,374.9837952,0.182840645,374.9837952,0.182569087,374.9837952,0.181832179,374.9837952,0.181105524,374.9837952,0.180618256,374.9837952,0.180717185,374.9837952,0.180367887,374.9837952,0.180507824,374.9837952,0.18046315,374.9837952,0.181301892,374.9837952,0.18186444,374.9837952,0.181112796,374.9837952,0.182017818,374.9837952,0.182219207,374.9837952,0.18321076,374.9837952,0.18166551,374.9837952,0.178924307
374.0127563,0.183962107,374.0127563,0.186820865,374.0127563,0.187307507,374.0127563,0.186616823,374.0127563,0.186148733,374.0127563,0.185369715,374.0127563,0.185103357,374.0127563,0.184452191,374.0127563,0.1843566,374.0127563,0.184560299,374.0127563,0.183908761,374.0127563,0.184598669,374.0127563,0.185696498,374.0127563,0.185017571,374.0127563,0.185580641,374.0127563,0.186343849,374.0127563,0.186738178,374.0127563,0.185629174,374.0127563,0.182754085
373.0027466,0.189078629,373.0027466,0.192070082,373.0027466,0.191432804,373.0027466,0.191379383,373.0027466,0.190521494,373.0027466,0.189591184,373.0027466,0.189604089,373.0027466,0.18880102,373.0027466,0.188578174,373.0027466,0.188761041,373.0027466,0.188579857,373.0027466,0.188761517,373.0027466,0.189848661,373.0027466,0.189361244,373.0027466,0.18977648,373.0027466,0.190097615,373.0027466,0.19096069,373.0027466,0.18881841,373.0027466,0.186262041
371.9925842,0.193822384,371.9925842,0.196164057,371.9925842,0.196324468,371.9925842,0.195727646,371.9925842,0.194830805,371.9925842,0.19406639,371.9925842,0.193734139,371.9925842,0.193650842,371.9925842,0.193276689,371.9925842,0.193051904,371.9925842,0.192772359,371.9925842,0.19313702,371.9925842,0.194021344,371.9925842,0.193302751,371.9925842,0.194300532,371.9925842,0.194120586,371.9925842,0.195322156,371.9925842,0.192934632,371.9925842,0.190112978
370.9822998,0.198903292,370.9822998,0.201015919,370.9822998,0.200838968,370.9822998,0.200146765,370.9822998,0.199366346,370.9822998,0.19846265,370.9822998,0.198225364,370.9822998,0.197382405,370.9822998,0.197592422,370.9822998,0.197657302,370.9822998,0.196975812,370.9822998,0.197358266,370.9822998,0.198310316,370.9822998,0.197565302,370.9822998,0.198367655,370.9822998,0.198401421,370.9822998,0.199328691,370.9822998,0.196626872,370.9822998,0.194067314
370.0106812,0.204168946,370.0106812,0.206025511,370.0106812,0.205664203,370.0106812,0.204880253,370.0106812,0.204242021,370.0106812,0.203436807,370.0106812,0.202691734,370.0106812,0.202663824,370.0106812,0.201941595,370.0106812,0.201977775,370.0106812,0.201960549,370.0106812,0.201784566,370.0106812,0.202569261,370.0106812,0.202024683,370.0106812,0.20253022,370.0106812,0.202618584,370.0106812,0.203039125,370.0106812,0.200809002,370.0106812,0.197944507
369.000061,0.210326269,369.000061,0.211307555,369.000061,0.211169794,369.000061,0.210210025,369.000061,0.209401429,369.000061,0.208608702,369.000061,0.207690865,369.000061,0.207602873,369.000061,0.207249314,369.000061,0.20738098,369.000061,0.207144648,369.000061,0.206822217,369.000061,0.207465172,369.000061,0.206984326,369.000061,0.207687438,369.000061,0.207344845,369.000061,0.208293691,369.000061,0.205366775,369.000061,0.202505708
367.9893188,0.216362909,367.9893188,0.217609644,367.9893188,0.217532203,367.9893188,0.216322437,367.9893188,0.214904502,367.9893188,0.214160293,367.9893188,0.213521913,367.9893188,0.2130218,367.9893188,0.21280174,367.9893188,0.213095456,367.9893188,0.212114856,367.9893188,0.212136835,367.9893188,0.21269767,367.9893188,0.21189642,367.9893188,0.21268563,367.9893188,0.212468103,367.9893188,0.212636799,367.9893188,0.210131019,367.9893188,0.207336426
367.0172729,0.222058937,367.0172729,0.222621948,367.0172729,0.22267744,367.0172729,0.221705258,367.0172729,0.220113099,367.0172729,0.218861222,367.0172729,0.218391478,367.0172729,0.217543602,367.0172729,0.217417479,367.0172729,0.217491016,367.0172729,0.216883645,367.0172729,0.216976211,367.0172729,0.217528865,367.0172729,0.216566548,367.0172729,0.216876358,367.0172729,0.21763131,367.0172729,0.217219964,367.0172729,0.214458659,367.0172729,0.211311638
366.0061951,0.228503704,366.0061951,0.228645414,366.0061951,0.227822438,366.0061951,0.226657435,366.0061951,0.226061806,366.0061951,0.224299014,366.0061951,0.223607704,366.0061951,0.223450363,366.0061951,0.222804636,366.0061951,0.223363757,366.0061951,0.222187668,366.0061951,0.222586632,366.0061951,0.222974584,366.0061951,0.221448287,366.0061951,0.222050995,366.0061951,0.221847221,366.0061951,0.221704483,366.0061951,0.219438419,366.0061951,0.215663567
364.9949951,0.235427231,364.9949951,0.235125303,364.9949951,0.233685523,364.9949951,0.232349724,364.9949951,0.230908796,364.9949951,0.229795113,364.9949951,0.228959739,364.9949951,0.228198811,364.9949951,0.228437334,364.9949951,0.228140503,364.9949951,0.227302671,364.9949951,0.227033019,364.9949951,0.228106141,364.9949951,0.226339355,364.9949951,0.226679772,364.9949951,0.226442337,364.9949951,0.226339743,364.9949951,0.224210545,364.9949951,0.219877467
363.9836426,0.242357567,363.9836426,0.240445942,363.9836426,0.24064903,363.9836426,0.23834911,363.9836426,0.237012163,363.9836426,0.235438839,363.9836426,0.234293297,363.9836426,0.233989373,363.9836426,0.233496264,363.9836426,0.23361823,363.9836426,0.232704118,363.9836426,0.232249886,363.9836426,0.232835218,363.9836426,0.231374145,363.9836426,0.231374234,363.9836426,0.231384248,363.9836426,0.231335431,363.9836426,0.228260145,363.9836426,0.224660799
363.0110474,0.250298619,363.0110474,0.247352466,363.0110474,0.246718347,363.0110474,0.244816586,363.0110474,0.242905676,363.0110474,0.242370367,363.0110474,0.240616784,363.0110474,0.239801168,363.0110474,0.239704698,363.0110474,0.240393534,363.0110474,0.238696381,363.0110474,0.238041967,363.0110474,0.2382292,363.0110474,0.236569122,363.0110474,0.236825153,363.0110474,0.236384124,363.0110474,0.236692756,363.0110474,0.233092412,363.0110474,0.229216278
361.9993896,0.256060034,361.9993896,0.252841175,361.9993896,0.25124836,361.9993896,0.249642924,361.9993896,0.248282835,361.9993896,0.246906057,361.9993896,0.245373011,361.9993896,0.2452669,361.9993896,0.244172469,361.9993896,0.24419637,361.9993896,0.242937475,361.9993896,0.242349684,361.9993896,0.242264167,361.9993896,0.241561309,361.9993896,0.240948051,361.9993896,0.240633994,361.9993896,0.240640163,361.9993896,0.236947969,361.9993896,0.233080238
360.9876404,0.263827294,360.9876404,0.259483427,360.9876404,0.257653475,360.9876404,0.256116122,360.9876404,0.253870159,360.9876404,0.252558857,360.9876404,0.250727236,360.9876404,0.250290096,360.9876404,0.249567092,360.9876404,0.249993682,360.9876404,0.249099612,360.9876404,0.247422651,360.9876404,0.247125953,360.9876404,0.246338308,360.9876404,0.246328771,360.9876404,0.245483294,360.9876404,0.244790286,360.9876404,0.241576329,360.9876404,0.237450749
360.0145874,0.271427661,360.0145874,0.265008152,360.0145874,0.263591319,360.0145874,0.261940181,360.0145874,0.259487927,360.0145874,0.258940399,360.0145874,0.256306827,360.0145874,0.256066471,360.0145874,0.25552249,360.0145874,0.254899561,360.0145874,0.254773706,360.0145874,0.252746493,360.0145874,0.251810402,360.0145874,0.250738949,360.0145874,0.250618875,360.0145874,0.249494478,360.0145874,0.249222785,360.0145874,0.24599199,360.0145874,0.24129872
359.0025024,0.279748708,359.0025024,0.27258119,359.0025024,0.27039057,359.0025024,0.268756062,359.0025024,0.266988188,359.0025024,0.265130311,359.0025024,0.263703466,359.0025024,0.262915164,359.0025024,0.261771202,359.0025024,0.260768682,359.0025024,0.26059401,359.0025024,0.258681476,359.0025024,0.258010566,359.0025024,0.256452739,359.0025024,0.255881906,359.0025024,0.254800677,359.0025024,0.254035294,359.0025024,0.250809968,359.0025024,0.246015534
357.9902954,0.287764639,357.9902954,0.279035837,357.9902954,0.276707918,357.9902954,0.27453357,357.9902954,0.272280842,357.9902954,0.270105749,357.9902954,0.268443912,357.9902954,0.267706186,357.9902954,0.267320424,357.9902954,0.266322404,357.9902954,0.265493333,357.9902954,0.263774276,357.9902954,0.262654871,357.9902954,0.261411011,357.9902954,0.260569811,357.9902954,0.259445965,357.9902954,0.258735567,357.9902954,0.254837334,357.9902954,0.250366002
357.0168762,0.297363281,357.0168762,0.286799997,357.0168762,0.284081549,357.0168762,0.28104493,357.0168762,0.278685361,357.0168762,0.276422411,357.0168762,0.275228202,357.0168762,0.273372501,357.0168762,0.273738265,357.0168762,0.271976173,357.0168762,0.270815194,357.0168762,0.269594252,357.0168762,0.26789999,357.0168762,0.266803056,357.0168762,0.265757531,357.0168762,0.2643466,357.0168762,0.263931811,357.0168762,0.259651423,357.0168762,0.254730791
356.0043335,0.306406915,356.0043335,0.293482989,356.0043335,0.291006923,356.0043335,0.287284464,356.0043335,0.284848601,356.0043335,0.282631308,356.0043335,0.28121075,356.0043335,0.279165149,356.0043335,0.279326022,356.0043335,0.278053135,356.0043335,0.276602715,356.0043335,0.274944723,356.0043335,0.273207635,356.0043335,0.271632493,356.0043335,0.270829022,356.0043335,0.269174963,356.0043335,0.26812011,356.0043335,0.264041245,356.0043335,0.259178549
354.9916992,0.315061629,354.9916992,0.301600367,354.9916992,0.297526866,354.9916992,0.294576109,354.9916992,0.291078448,354.9916992,0.288785845,354.9916992,0.287504852,354.9916992,0.286114126,354.9916992,0.285140485,354.9916992,0.283473343,354.9916992,0.282657653,354.9916992,0.279747725,354.9916992,0.279145747,354.9916992,0.276920646,354.9916992,0.275878996,354.9916992,0.273950696,354.9916992,0.273047596,354.9916992,0.268282324,354.9916992,0.263496161
354.0178528,0.324840933,354.0178528,0.307553202,354.0178528,0.304027498,354.0178528,0.300921381,354.0178528,0.297892392,354.0178528,0.295603484,354.0178528,0.293147564,354.0178528,0.29138571,354.0178528,0.290356487,354.0178528,0.289662421,354.0178528,0.288247824,354.0178528,0.285100281,354.0178528,0.283483774,354.0178528,0.281534046,354.0178528,0.280925542,354.0178528,0.27829504,354.0178528,0.277281016,354.0178528,0.272254497,354.0178528,0.267486602
353.0048828,0.336045206,353.0048828,0.316529959,353.0048828,0.31246978,353.0048828,0.308628172,353.0048828,0.305524886,353.0048828,0.302552849,353.0048828,0.300117075,353.0048828,0.298583746,353.0048828,0.298056364,353.0048828,0.296060413,353.0048828,0.295221746,353.0048828,0.291525841,353.0048828,0.289827108,353.0048828,0.286880225,353.0048828,0.286585689,353.0048828,0.283837646,353.0048828,0.282284617,353.0048828,0.277387172,353.0048828,0.272016317
351.9918213,0.346145183,351.9918213,0.324354857,351.9918213,0.320395798,351.9918213,0.316421121,351.9918213,0.312894791,351.9918213,0.309584379,351.9918213,0.307353199,351.9918213,0.306132376,351.9918213,0.304477125,351.9918213,0.303068489,351.9918213,0.301405966,351.9918213,0.297679603,351.9918213,0.2956191,351.9918213,0.292789757,351.9918213,0.291873068,351.9918213,0.288954049,351.9918213,0.287176788,351.9918213,0.281921834,351.9918213,0.276474804
351.0175781,0.356210887,351.0175781,0.332180291,351.0175781,0.327812284,351.0175781,0.323483795,351.0175781,0.31929788,351.0175781,0.316396594,351.0175781,0.313678473,351.0175781,0.312009543,351.0175781,0.310651988,351.0175781,0.308780074,351.0175781,0.307553083,351.0175781,0.303412765,351.0175781,0.300566793,351.0175781,0.298084617,351.0175781,0.297147572,351.0175781,0.293568641,351.0175781,0.291930378,351.0175781,0.286259174,351.0175781,0.280528605
350.0041809,0.364898384,350.0041809,0.340551287,350.0041809,0.335546553,350.0041809,0.330710679,350.0041809,0.32712394,350.0041809,0.323514611,350.0041809,0.32085681,350.0041809,0.318310022,350.0041809,0.316875994,350.0041809,0.315827519,350.0041809,0.313653708,350.0041809,0.309069842,350.0041809,0.3062841,350.0041809,0.303607225,350.0041809,0.301784396,350.0041809,0.298528969,350.0041809,0.296348155,350.0041809,0.290739864,350.0041809,0.284812808
348.9906616,0.375549823,348.9906616,0.349307388,348.9906616,0.343592554,348.9906616,0.338865101,348.9906616,0.334545821,348.9906616,0.33101356,348.9906616,0.327818513,348.9906616,0.325512618,348.9906616,0.324315518,348.9906616,0.322520793,348.9906616,0.320488066,348.9906616,0.315274626,348.9906616,0.312395245,348.9906616,0.3086254,348.9906616,0.307418615,348.9906616,0.3039985,348.9906616,0.30139631,348.9906616,0.295525283,348.9906616,0.289078385
348.0159912,0.387156963,348.0159912,0.359202534,348.0159912,0.353133529,348.0159912,0.347779483,348.0159912,0.342743129,348.0159912,0.339344412,348.0159912,0.336532146,348.0159912,0.333642691,348.0159912,0.33283791,348.0159912,0.330787659,348.0159912,0.327950507,348.0159912,0.322248131,348.0159912,0.318885475,348.0159912,0.315566152,348.0159912,0.313433826,348.0159912,0.309858322,348.0159912,0.306845963,348.0159912,0.300322294,348.0159912,0.29386431
347.0022278,0.398136884,347.0022278,0.369259208,347.0022278,0.361884296,347.0022278,0.356582701,347.0022278,0.3512263,347.0022278,0.347456902,347.0022278,0.34433797,347.0022278,0.342099756,347.0022278,0.340145499,347.0022278,0.338081032,347.0022278,0.335239768,347.0022278,0.328756183,347.0022278,0.325573385,347.0022278,0.320963115,347.0022278,0.319308072,347.0022278,0.315035284,347.0022278,0.311710596,347.0022278,0.305222839,347.0022278,0.298154801
345.9883118,0.408851296,345.9883118,0.377712518,345.9883118,0.370614976,345.9883118,0.365929037,345.9883118,0.359651506,345.9883118,0.355439514,345.9883118,0.352565825,345.9883118,0.348949701,345.9883118,0.346782416,345.9883118,0.345476896,345.9883118,0.34309572,345.9883118,0.335151523,345.9883118,0.330964297,345.9883118,0.326820463,345.9883118,0.324454129,345.9883118,0.319772959,345.9883118,0.31655553,345.9883118,0.309677869,345.9883118,0.302951813
345.0132446,0.418900371,345.0132446,0.386768401,345.0132446,0.380397648,345.0132446,0.373196036,345.0132446,0.368203133,345.0132446,0.362701863,345.0132446,0.359098464,345.0132446,0.356838822,345.0132446,0.353998989,345.0132446,0.352321357,345.0132446,0.348971963,345.0132446,0.341584534,345.0132446,0.336319178,345.0132446,0.332055748,345.0132446,0.330165327,345.0132446,0.324384153,345.0132446,0.32136637,345.0132446,0.314216465,345.0132446,0.306456327
343.999054,0.431500733,343.999054,0.396094292,343.999054,0.390253663,343.999054,0.382453442,343.999054,0.376283526,343.999054,0.371265322,343.999054,0.367305934,343.999054,0.364238143,343.999054,0.361426354,343.999054,0.359296084,343.999054,0.357219428,343.999054,0.348588824,343.999054,0.34265247,343.999054,0.337908059,343.999054,0.336327016,343.999054,0.329921275,343.999054,0.325949371,343.999054,0.318176031,343.999054,0.310967445
342.9847107,0.445669532,342.9847107,0.409475327,342.9847107,0.401131511,342.9847107,0.395018548,342.9847107,0.387844533,342.9847107,0.382176071,342.9847107,0.377830803,342.9847107,0.374291271,342.9847107,0.371887058,342.9847107,0.369377345,342.9847107,0.366148323,342.9847107,0.357236296,342.9847107,0.350601733,342.9847107,0.346665174,342.9847107,0.343345583,342.9847107,0.336687714,342.9847107,0.33266291,342.9847107,0.324733734,342.9847107,0.316591114
342.0092163,0.46030283,342.0092163,0.420934767,342.0092163,0.41288811,342.0092163,0.405012727,342.0092163,0.397927344,342.0092163,0.39281866,342.0092163,0.387778848,342.0092163,0.385832787,342.0092163,0.382115334,342.0092163,0.378270507,342.0092163,0.375505567,342.0092163,0.365458489,342.0092163,0.358734578,342.0092163,0.353127778,342.0092163,0.349681586,342.0092163,0.342884153,342.0092163,0.338254601,342.0092163,0.329856753,342.0092163,0.321769983
340.9946289,0.47366932,340.9946289,0.433285892,340.9946289,0.424116939,340.9946289,0.416497618,340.9946289,0.408813238,340.9946289,0.402997911,340.9946289,0.398102492,340.9946289,0.394071311,340.9946289,0.391942173,340.9946289,0.387944132,340.9946289,0.384478986,340.9946289,0.374499291,340.9946289,0.366164088,340.9946289,0.360869408,340.9946289,0.357469976,340.9946289,0.349627227,340.9946289,0.344804734,340.9946289,0.335737199,340.9946289,0.327038169
340.0188904,0.48760131,340.0188904,0.44615674,340.0188904,0.436108977,340.0188904,0.42792064,340.0188904,0.419513464,340.0188904,0.414193749,340.0188904,0.409282059,340.0188904,0.404313624,340.0188904,0.400970519,340.0188904,0.396707684,340.0188904,0.393705845,340.0188904,0.382938147,340.0188904,0.374369323,340.0188904,0.367655039,340.0188904,0.363282144,340.0188904,0.35531947,340.0188904,0.351079464,340.0188904,0.340369791,340.0188904,0.331593156
339.0039978,0.503949881,339.0039978,0.459670425,339.0039978,0.449312896,339.0039978,0.440044373,339.0039978,0.431439012,339.0039978,0.425164014,339.0039978,0.419700801,339.0039978,0.415511608,339.0039978,0.410520434,339.0039978,0.407056421,339.0039978,0.404080808,339.0039978,0.390966982,339.0039978,0.381787688,339.0039978,0.375594318,339.0039978,0.370645493,339.0039978,0.361609072,339.0039978,0.356414735,339.0039978,0.345793933,339.0039978,0.336961389
337.9889832,0.521067798,337.9889832,0.475510448,337.9889832,0.463137984,337.9889832,0.453488708,337.9889832,0.444372267,337.9889832,0.437248617,337.9889832,0.430884302,337.9889832,0.426077783,337.9889832,0.421659917,337.9889832,0.418140829,337.9889832,0.414673895,337.9889832,0.400581867,337.9889832,0.391039848,337.9889832,0.383327812,337.9889832,0.378719628,337.9889832,0.368589938,337.9889832,0.362764508,337.9889832,0.35176909,337.9889832,0.342369467
337.0128479,0.537320554,337.0128479,0.489307195,337.0128479,0.476900369,337.0128479,0.466460884,337.0128479,0.457652748,337.0128479,0.449717969,337.0128479,0.444077045,337.0128479,0.438033044,337.0128479,0.432961136,337.0128479,0.42895034,337.0128479,0.424754351,337.0128479,0.410507113,337.0128479,0.398930877,337.0128479,0.391972005,337.0128479,0.386484891,337.0128479,0.37617594,337.0128479,0.369122952,337.0128479,0.357336462,337.0128479,0.348011226
335.9975281,0.553472817,335.9975281,0.504080474,335.9975281,0.490571141,335.9975281,0.480490863,335.9975281,0.469895333,335.9975281,0.464015931,335.9975281,0.456391841,335.9975281,0.44940716,335.9975281,0.444262236,335.9975281,0.440952867,335.9975281,0.435102373,335.9975281,0.420061678,335.9975281,0.40794006,335.9975281,0.398999989,335.9975281,0.393445998,335.9975281,0.382043004,335.9975281,0.375272632,335.9975281,0.363050789,335.9975281,0.353437901
334.9820862,0.569494665,334.9820862,0.517870665,334.9820862,0.504303634,334.9820862,0.492679536,334.9820862,0.482338578,334.9820862,0.475283831,334.9820862,0.466711342,334.9820862,0.460506618,334.9820862,0.455556184,334.9820862,0.451261997,334.9820862,0.445850074,334.9820862,0.431041926,334.9820862,0.416179001,334.9820862,0.407123059,334.9820862,0.401529819,334.9820862,0.388956249,334.9820862,0.381549716,334.9820862,0.369210005,334.9820862,0.358319581
334.0055542,0.585996151,334.0055542,0.534359276,334.0055542,0.519387722,334.0055542,0.50660646,334.0055542,0.496851087,334.0055542,0.487183243,334.0055542,0.479267448,334.0055542,0.473088771,334.0055542,0.466927081,334.0055542,0.461781621,334.0055542,0.456588626,334.0055542,0.438342303,334.0055542,0.424612969,334.0055542,0.415402114,334.0055542,0.408199787,334.0055542,0.395551682,334.0055542,0.387511402,334.0055542,0.37449345,334.0055542,0.363751054
332.9898987,0.604761779,332.9898987,0.550828219,332.9898987,0.534735143,332.9898987,0.521575451,332.9898987,0.510705352,332.9898987,0.502105475,332.9898987,0.492444694,332.9898987,0.485615671,332.9898987,0.479978919,332.9898987,0.474465281,332.9898987,0.468379885,332.9898987,0.449230552,332.9898987,0.434785873,332.9898987,0.423801124,332.9898987,0.417390466,332.9898987,0.40270412,332.9898987,0.393886775,332.9898987,0.380340517,332.9898987,0.368891656
332.0131226,0.623053014,332.0131226,0.568028987,332.0131226,0.551545799,332.0131226,0.537055254,332.0131226,0.524653375,332.0131226,0.51516974,332.0131226,0.506588638,332.0131226,0.5003739,332.0131226,0.493216723,332.0131226,0.487261891,332.0131226,0.481050044,332.0131226,0.460379869,332.0131226,0.444662154,332.0131226,0.432809383,332.0131226,0.425469875,332.0131226,0.411287725,332.0131226,0.401130289,332.0131226,0.386764705,332.0131226,0.374477744
330.9971313,0.641091406,330.9971313,0.583920121,330.9971313,0.566614211,330.9971313,0.552995086,330.9971313,0.53869164,330.9971313,0.528324127,330.9971313,0.52062273,330.9971313,0.513131201,330.9971313,0.505444169,330.9971313,0.499900341,330.9971313,0.492882162,330.9971313,0.471724182,330.9971313,0.453567207,330.9971313,0.441685051,330.9971313,0.433522999,330.9971313,0.418368757,330.9971313,0.407536805,330.9971313,0.392605424,330.9971313,0.38010183
329.9810486,0.659944058,329.9810486,0.601209879,329.9810486,0.582253575,329.9810486,0.568047822,329.9810486,0.554179311,329.9810486,0.542517901,329.9810486,0.532813728,329.9810486,0.524626374,329.9810486,0.518531978,329.9810486,0.511100888,329.9810486,0.50602138,329.9810486,0.481224597,329.9810486,0.463467807,329.9810486,0.45035544,329.9810486,0.441927254,329.9810486,0.426068634,329.9810486,0.414571315,329.9810486,0.398650914,329.9810486,0.385194957
329.0039063,0.676829994,329.0039063,0.616230905,329.0039063,0.597541153,329.0039063,0.582656026,329.0039063,0.567354858,329.0039063,0.556640685,329.0039063,0.54659301,329.0039063,0.537636221,329.0039063,0.530869782,329.0039063,0.523996055,329.0039063,0.518568575,329.0039063,0.493048579,329.0039063,0.473711193,329.0039063,0.459012061,329.0039063,0.450052917,329.0039063,0.431708306,329.0039063,0.420680106,329.0039063,0.404256463,329.0039063,0.390524358
327.9875183,0.69640547,327.9875183,0.636921525,327.9875183,0.61713171,327.9875183,0.600465357,327.9875183,0.583724856,327.9875183,0.571069717,327.9875183,0.563946486,327.9875183,0.554166973,327.9875183,0.543579698,327.9875183,0.537962496,327.9875183,0.531031489,327.9875183,0.503804445,327.9875183,0.483137131,327.9875183,0.468694061,327.9875183,0.459704429,327.9875183,0.439842612,327.9875183,0.427670002,327.9875183,0.410386711,327.9875183,0.396488071
327.0101318,0.713964403,327.0101318,0.653624773,327.0101318,0.631157875,327.0101318,0.614050567,327.0101318,0.597413719,327.0101318,0.585217357,327.0101318,0.574360728,327.0101318,0.565101564,327.0101318,0.557419062,327.0101318,0.549667478,327.0101318,0.54200387,327.0101318,0.513920963,327.0101318,0.492216706,327.0101318,0.477596045,327.0101318,0.467030287,327.0101318,0.44682008,327.0101318,0.434151322,327.0101318,0.415983677,327.0101318,0.40140447
325.9934998,0.730854213,325.9934998,0.669367373,325.9934998,0.646772325,325.9934998,0.628662944,325.9934998,0.611576557,325.9934998,0.601183832,325.9934998,0.589448452,325.9934998,0.577421606,325.9934998,0.569452405,325.9934998,0.561904013,325.9934998,0.554726601,325.9934998,0.524322391,325.9934998,0.501958072,325.9934998,0.485649049,325.9934998,0.474918902,325.9934998,0.45374155,325.9934998,0.440710992,325.9934998,0.421681702,325.9934998,0.406532794
325.0158386,0.74619782,325.0158386,0.683671236,325.0158386,0.660850108,325.0158386,0.641870439,325.0158386,0.624799371,325.0158386,0.61158216,325.0158386,0.599389792,325.0158386,0.589128912,325.0158386,0.579972565,325.0158386,0.572749078,325.0158386,0.564694405,325.0158386,0.535114467,325.0158386,0.510045409,325.0158386,0.493750274,325.0158386,0.482871234,325.0158386,0.460372448,325.0158386,0.446345449,325.0158386,0.426506728,325.0158386,0.411939353
323.9989319,0.762913048,323.9989319,0.697884977,323.9989319,0.674378991,323.9989319,0.654516101,323.9989319,0.636469245,323.9989319,0.623107314,323.9989319,0.611040175,323.9989319,0.600369334,323.9989319,0.590497315,323.9989319,0.583308637,323.9989319,0.574184775,323.9989319,0.542822719,323.9989319,0.518162787,323.9989319,0.500796258,323.9989319,0.489602625,323.9989319,0.466668367,323.9989319,0.45200485,323.9989319,0.431913614,323.9989319,0.416753471
322.9819336,0.7784127,322.9819336,0.715014637,322.9819336,0.691378355,322.9819336,0.670527458,322.9819336,0.65094769,322.9819336,0.638172865,322.9819336,0.624101877,322.9819336,0.613565028,322.9819336,0.604055762,322.9819336,0.595030665,322.9819336,0.587576926,322.9819336,0.552994967,322.9819336,0.527911365,322.9819336,0.510096729,322.9819336,0.497974068,322.9819336,0.47425884,322.9819336,0.459181339,322.9819336,0.438493699,322.9819336,0.42284894
