0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
271.997467,0.671957433,271.997467,0.643123388,271.997467,0.629204094,271.997467,0.62060535,271.997467,0.613560557,271.997467,0.608078182,271.997467,0.604068697,271.997467,0.601003647,271.997467,0.596830905,271.997467,0.593643308,271.997467,0.589794695,271.997467,0.577797353,271.997467,0.566816628,271.997467,0.558598995,271.997467,0.551447272,271.997467,0.534182072,271.997467,0.522209942,271.997467,0.499360263,271.997467,0.482658327
271.0133362,0.676188767,271.0133362,0.648692548,271.0133362,0.635299742,271.0133362,0.625896871,271.0133362,0.618957043,271.0133362,0.613488853,271.0133362,0.609909415,271.0133362,0.607453942,271.0133362,0.602416039,271.0133362,0.599303901,271.0133362,0.595767677,271.0133362,0.583929479,271.0133362,0.573605835,271.0133362,0.564678967,271.0133362,0.558211565,271.0133362,0.540587246,271.0133362,0.529462814,271.0133362,0.507285237,271.0133362,0.491472274
269.9897156,0.67996192,269.9897156,0.654085457,269.9897156,0.640088558,269.9897156,0.631464899,269.9897156,0.625102341,269.9897156,0.6195907,269.9897156,0.61589253,269.9897156,0.612560511,269.9897156,0.608815551,269.9897156,0.605634093,269.9897156,0.60190028,269.9897156,0.590473533,269.9897156,0.57994163,269.9897156,0.570973575,269.9897156,0.564489663,269.9897156,0.547770202,269.9897156,0.535355628,269.9897156,0.513348043,269.9897156,0.496749938
269.0054321,0.683352232,269.0054321,0.659181714,269.0054321,0.64521426,269.0054321,0.636421025,269.0054321,0.629950404,269.0054321,0.624645114,269.0054321,0.620848775,269.0054321,0.617540419,269.0054321,0.614355803,269.0054321,0.61107558,269.0054321,0.607447922,269.0054321,0.595578313,269.0054321,0.585533679,269.0054321,0.57668668,269.0054321,0.570922375,269.0054321,0.553432345,269.0054321,0.541626453,269.0054321,0.519491732,269.0054321,0.503101885
267.9816284,0.687142432,267.9816284,0.664349973,267.9816284,0.650832415,267.9816284,0.641971648,267.9816284,0.635477245,267.9816284,0.630376399,267.9816284,0.626944184,267.9816284,0.623535216,267.9816284,0.619496405,267.9816284,0.617020786,267.9816284,0.613370657,267.9816284,0.601756513,267.9816284,0.59188807,267.9816284,0.583979607,267.9816284,0.577962458,267.9816284,0.560183644,267.9816284,0.548384607,267.9816284,0.526055574,267.9816284,0.509655118
266.9971008,0.690899015,266.9971008,0.669381738,266.9971008,0.655860603,266.9971008,0.647607088,266.9971008,0.640955746,266.9971008,0.636053681,266.9971008,0.632767201,266.9971008,0.629073322,266.9971008,0.625559032,266.9971008,0.623213053,266.9971008,0.619642079,266.9971008,0.608210325,266.9971008,0.597884834,266.9971008,0.58983475,266.9971008,0.583477795,266.9971008,0.566401541,266.9971008,0.554806411,266.9971008,0.532417297,266.9971008,0.515453637
266.0124817,0.69487375,266.0124817,0.674938142,266.0124817,0.661490142,266.0124817,0.65413183,266.0124817,0.646921814,266.0124817,0.641851902,266.0124817,0.639321566,266.0124817,0.635406733,266.0124817,0.631691873,266.0124817,0.628742814,266.0124817,0.625619531,266.0124817,0.614338815,266.0124817,0.604271174,266.0124817,0.595964313,266.0124817,0.590176344,266.0124817,0.572492719,266.0124817,0.560920179,266.0124817,0.538728893,266.0124817,0.522100627
264.9883423,0.699335754,264.9883423,0.680707276,264.9883423,0.667728782,264.9883423,0.65988493,264.9883423,0.653647602,264.9883423,0.648023903,264.9883423,0.644814313,264.9883423,0.641446233,264.9883423,0.637959898,264.9883423,0.63424325,264.9883423,0.631600678,264.9883423,0.620979011,264.9883423,0.611043394,264.9883423,0.602425873,264.9883423,0.596299291,264.9883423,0.579208076,264.9883423,0.566812873,264.9883423,0.544713974,264.9883423,0.528544843
264.0035095,0.703200519,264.0035095,0.686745882,264.0035095,0.672691345,264.0035095,0.665448725,264.0035095,0.659500182,264.0035095,0.653330803,264.0035095,0.64999336,264.0035095,0.646742106,264.0035095,0.643762767,264.0035095,0.640108347,264.0035095,0.636877298,264.0035095,0.62602824,264.0035095,0.615974426,264.0035095,0.607906342,264.0035095,0.601347208,264.0035095,0.584784687,264.0035095,0.572520137,264.0035095,0.550134718,264.0035095,0.533479929
263.0185852,0.707015455,263.0185852,0.691015244,263.0185852,0.678357959,263.0185852,0.670514524,263.0185852,0.664196253,263.0185852,0.65896368,263.0185852,0.655924618,263.0185852,0.652741194,263.0185852,0.648907125,263.0185852,0.645592094,263.0185852,0.643035531,263.0185852,0.631609678,263.0185852,0.621639609,263.0185852,0.613117337,263.0185852,0.607021093,263.0185852,0.589793384,263.0185852,0.577523053,263.0185852,0.555388749,263.0185852,0.538776577
261.9941406,0.711227238,261.9941406,0.697383523,261.9941406,0.685201049,261.9941406,0.676901937,261.9941406,0.670676947,261.9941406,0.665942311,261.9941406,0.662958264,261.9941406,0.65896368,261.9941406,0.655426502,261.9941406,0.651924372,261.9941406,0.649636149,261.9941406,0.638050556,261.9941406,0.627806842,261.9941406,0.619143963,261.9941406,0.612798512,261.9941406,0.59566468,261.9941406,0.583598554,261.9941406,0.561957181,261.9941406,0.544392705
261.0090332,0.715192974,261.0090332,0.703122497,261.0090332,0.690876246,261.0090332,0.68314898,261.0090332,0.677212238,261.0090332,0.671919048,261.0090332,0.668160319,261.0090332,0.664937139,261.0090332,0.661218941,261.0090332,0.657532454,261.0090332,0.65515089,261.0090332,0.643447697,261.0090332,0.633087099,261.0090332,0.624528706,261.0090332,0.617702782,261.0090332,0.60082078,261.0090332,0.588382244,261.0090332,0.566337287,261.0090332,0.549702823
259.984375,0.719747901,259.984375,0.708653271,259.984375,0.696719766,259.984375,0.689207733,259.984375,0.682760775,259.984375,0.677713037,259.984375,0.674058557,259.984375,0.670701802,259.984375,0.667001545,259.984375,0.66373086,259.984375,0.661379397,259.984375,0.649002671,259.984375,0.638396502,259.984375,0.629889965,259.984375,0.623431623,259.984375,0.6056813,259.984375,0.593956649,259.984375,0.571259022,259.984375,0.555523217
258.9990234,0.724984467,258.9990234,0.716559887,258.9990234,0.70432049,258.9990234,0.696910441,258.9990234,0.690312386,258.9990234,0.685847223,258.9990234,0.682922959,258.9990234,0.678363383,258.9990234,0.675066412,258.9990234,0.670789182,258.9990234,0.668065369,258.9990234,0.655895233,258.9990234,0.645226002,258.9990234,0.635977447,258.9990234,0.629894137,258.9990234,0.61218369,258.9990234,0.600121796,258.9990234,0.577517092,258.9990234,0.562003672
258.0135803,0.730445683,258.0135803,0.723973632,258.0135803,0.712263584,258.0135803,0.704751313,258.0135803,0.698696554,258.0135803,0.693537891,258.0135803,0.689574122,258.0135803,0.68586272,258.0135803,0.682815731,258.0135803,0.677824676,258.0135803,0.674844086,258.0135803,0.663479209,258.0135803,0.65169102,258.0135803,0.643369198,258.0135803,0.636088967,258.0135803,0.61894393,258.0135803,0.606556296,258.0135803,0.583952487,258.0135803,0.567230403
256.988678,0.736638427,256.988678,0.731637001,256.988678,0.720351517,256.988678,0.71269244,256.988678,0.707167327,256.988678,0.701709628,256.988678,0.69727248,256.988678,0.6939587,256.988678,0.689687908,256.988678,0.68586123,256.988678,0.682920218,256.988678,0.670468748,256.988678,0.659221053,256.988678,0.650119245,256.988678,0.643250048,256.988678,0.625396311,256.988678,0.613547921,256.988678,0.590627849,256.988678,0.574307799
256.0030212,0.741958857,256.0030212,0.739135087,256.0030212,0.727876365,256.0030212,0.720301449,256.0030212,0.714850962,256.0030212,0.708894968,256.0030212,0.704352558,256.0030212,0.701678276,256.0030212,0.697007895,256.0030212,0.692811191,256.0030212,0.689464331,256.0030212,0.677556753,256.0030212,0.665366411,256.0030212,0.656568766,256.0030212,0.650350928,256.0030212,0.631657183,256.0030212,0.619781494,256.0030212,0.597257376,256.0030212,0.580353916
255.0173187,0.747188926,255.0173187,0.745671094,255.0173187,0.734538257,255.0173187,0.726610482,255.0173187,0.721292973,255.0173187,0.715637028,255.0173187,0.710722148,255.0173187,0.707139134,255.0173187,0.704094589,255.0173187,0.698983014,255.0173187,0.695747614,255.0173187,0.683628857,255.0173187,0.671565473,255.0173187,0.66253835,255.0173187,0.655919969,255.0173187,0.638072312,255.0173187,0.625792623,255.0173187,0.603130817,255.0173187,0.585952282
253.9920349,0.753696203,253.9920349,0.753088176,253.9920349,0.741996765,253.9920349,0.734101772,253.9920349,0.728340447,253.9920349,0.722841919,253.9920349,0.718704224,253.9920349,0.714657843,253.9920349,0.710986495,253.9920349,0.707074463,253.9920349,0.702845693,253.9920349,0.691011787,253.9920349,0.678965628,253.9920349,0.669762611,253.9920349,0.662667811,253.9920349,0.645004153,253.9920349,0.63239193,253.9920349,0.609937251,253.9920349,0.593303382
253.006134,0.759085119,253.006134,0.758598387,253.006134,0.748046458,253.006134,0.740437329,253.006134,0.734708846,253.006134,0.729415774,253.006134,0.725216746,253.006134,0.721347868,253.006134,0.717967928,253.006134,0.713428736,253.006134,0.709284425,253.006134,0.696547926,253.006134,0.6848948,253.006134,0.675855994,253.006134,0.668688774,253.006134,0.651210666,253.006134,0.638003588,253.006134,0.615742981,253.006134,0.599110663
251.9806824,0.764253318,251.9806824,0.76527375,251.9806824,0.754915893,251.9806824,0.74787581,251.9806824,0.742294073,251.9806824,0.737035573,251.9806824,0.73233366,251.9806824,0.728123605,251.9806824,0.724447548,251.9806824,0.719967187,251.9806824,0.716408849,251.9806824,0.704785943,251.9806824,0.691936851,251.9806824,0.683357418,251.9806824,0.676010668,251.9806824,0.657836378,251.9806824,0.644877195,251.9806824,0.622428894,251.9806824,0.606322527
250.9945831,0.772489429,250.9945831,0.773686349,250.9945831,0.763297916,250.9945831,0.756283939,250.9945831,0.750885665,250.9945831,0.74568969,250.9945831,0.741814673,250.9945831,0.737225533,250.9945831,0.73356396,250.9945831,0.729027093,250.9945831,0.724814653,250.9945831,0.712845027,250.9945831,0.701969802,250.9945831,0.691387832,250.9945831,0.684527099,250.9945831,0.666029811,250.9945831,0.653123856,250.9945831,0.630847812,250.9945831,0.613896191
250.0083618,0.78037715,250.0083618,0.781924784,250.0083618,0.7723279,250.0083618,0.765269041,250.0083618,0.759521484,250.0083618,0.754797518,250.0083618,0.751039505,250.0083618,0.746106267,250.0083618,0.742190659,250.0083618,0.7385571,250.0083618,0.734190404,250.0083618,0.722051024,250.0083618,0.710502803,250.0083618,0.700202107,250.0083618,0.693670273,250.0083618,0.675030589,250.0083618,0.661326051,250.0083618,0.639674783,250.0083618,0.622827172
248.9825897,0.788652837,248.9825897,0.791838646,248.9825897,0.782525122,248.9825897,0.775206387,248.9825897,0.770692468,248.9825897,0.764629602,248.9825897,0.760210693,248.9825897,0.756417036,248.9825897,0.75207907,248.9825897,0.747707307,248.9825897,0.743875921,248.9825897,0.730737031,248.9825897,0.719094396,248.9825897,0.708894014,248.9825897,0.703431189,248.9825897,0.684550822,248.9825897,0.671445787,248.9825897,0.648243547,248.9825897,0.630948722
247.9962158,0.798054874,247.9962158,0.802239358,247.9962158,0.793084085,247.9962158,0.786164582,247.9962158,0.780784845,247.9962158,0.775087357,247.9962158,0.769587636,247.9962158,0.766902983,247.9962158,0.762500584,247.9962158,0.758464277,247.9962158,0.75409627,247.9962158,0.742614925,247.9962158,0.729220927,247.9962158,0.71928668,247.9962158,0.712091684,247.9962158,0.69370687,247.9962158,0.68048209,247.9962158,0.656858742,247.9962158,0.640263677
247.0097046,0.80777663,247.0097046,0.811986029,247.0097046,0.802424133,247.0097046,0.795630932,247.0097046,0.791199982,247.0097046,0.785053313,247.0097046,0.781367302,247.0097046,0.776178181,247.0097046,0.772621214,247.0097046,0.76781106,247.0097046,0.764224052,247.0097046,0.752113223,247.0097046,0.739308655,247.0097046,0.729220748,247.0097046,0.721848249,247.0097046,0.703422546,247.0097046,0.689616621,247.0097046,0.667209625,247.0097046,0.649096668
245.9836426,0.821112871,245.9836426,0.825901985,245.9836426,0.818055391,245.9836426,0.81010288,245.9836426,0.804304719,245.9836426,0.799437285,245.9836426,0.794929028,245.9836426,0.791362226,245.9836426,0.787901819,245.9836426,0.782741904,245.9836426,0.779083967,245.9836426,0.765788257,245.9836426,0.753282547,245.9836426,0.742772281,245.9836426,0.735552311,245.9836426,0.716442466,245.9836426,0.702057064,245.9836426,0.677971661,245.9836426,0.659836888
244.996933,0.838088095,244.996933,0.842082024,244.996933,0.833494067,244.996933,0.825069308,244.996933,0.821544528,244.996933,0.815443337,244.996933,0.810870588,244.996933,0.80700922,244.996933,0.802871108,244.996933,0.798017025,244.996933,0.793674231,244.996933,0.779915631,244.996933,0.767254889,244.996933,0.757129967,244.996933,0.750514209,244.996933,0.730336845,244.996933,0.715154588,244.996933,0.691194832,244.996933,0.674647391
244.0101624,0.854566515,244.0101624,0.858143628,244.0101624,0.850009322,244.0101624,0.841930747,244.0101624,0.837746084,244.0101624,0.830899775,244.0101624,0.825942099,244.0101624,0.823182464,244.0101624,0.819061458,244.0101624,0.81341666,244.0101624,0.810642183,244.0101624,0.795594156,244.0101624,0.78349632,244.0101624,0.773127735,244.0101624,0.76416105,244.0101624,0.74525094,244.0101624,0.72995913,244.0101624,0.705261052,244.0101624,0.686240017
242.9838409,0.869937718,242.9838409,0.873482764,242.9838409,0.86465168,242.9838409,0.856951714,242.9838409,0.852410555,242.9838409,0.846597672,242.9838409,0.841383934,242.9838409,0.837301493,242.9838409,0.832851648,242.9838409,0.828681588,242.9838409,0.825585306,242.9838409,0.810855031,242.9838409,0.797242522,242.9838409,0.786879122,242.9838409,0.778198242,242.9838409,0.757379174,242.9838409,0.742693842,242.9838409,0.71818316,242.9838409,0.697797358
241.9969025,0.886939943,241.9969025,0.891278207,241.9969025,0.883791626,241.9969025,0.873337567,241.9969025,0.8690871,241.9969025,0.862939596,241.9969025,0.859138548,241.9969025,0.854856074,241.9969025,0.849587977,241.9969025,0.846363664,241.9969025,0.840889394,241.9969025,0.826622605,241.9969025,0.813859582,241.9969025,0.80280602,241.9969025,0.793569148,241.9969025,0.772705495,241.9969025,0.756545603,241.9969025,0.731898129,241.9969025,0.710146308
241.0098267,0.906651616,241.0098267,0.910733759,241.0098267,0.900948465,241.0098267,0.893596888,241.0098267,0.88942647,241.0098267,0.881535769,241.0098267,0.879790425,241.0098267,0.873351216,241.0098267,0.868651688,241.0098267,0.863820076,241.0098267,0.860013008,241.0098267,0.844466329,241.0098267,0.830042362,241.0098267,0.819948673,241.0098267,0.81174314,241.0098267,0.788332939,241.0098267,0.771896124,241.0098267,0.748337567,241.0098267,0.724319935
239.9831848,0.934523642,239.9831848,0.934113681,239.9831848,0.923816741,239.9831848,0.916243374,239.9831848,0.911133111,239.9831848,0.903582215,239.9831848,0.898216605,239.9831848,0.894076467,239.9831848,0.890602827,239.9831848,0.883606434,239.9831848,0.879871726,239.9831848,0.864159823,239.9831848,0.850549936,239.9831848,0.838760316,239.9831848,0.829069197,239.9831848,0.807131946,239.9831848,0.792192936,239.9831848,0.76155591,239.9831848,0.739620864
238.9959564,0.957097232,238.9959564,0.955958068,238.9959564,0.944825113,238.9959564,0.940356314,238.9959564,0.931928992,238.9959564,0.924738705,238.9959564,0.921257854,238.9959564,0.915610313,238.9959564,0.910593987,238.9959564,0.904765546,238.9959564,0.902925313,238.9959564,0.883845508,238.9959564,0.869503319,238.9959564,0.856873572,238.9959564,0.848158717,238.9959564,0.824850977,238.9959564,0.807182491,238.9959564,0.779142618,238.9959564,0.756768584
238.0086212,0.980405152,238.0086212,0.981049955,238.0086212,0.968913078,238.0086212,0.960214734,238.0086212,0.953582227,238.0086212,0.948277354,238.0086212,0.942349911,238.0086212,0.936858654,238.0086212,0.932590902,238.0086212,0.927022815,238.0086212,0.922428548,238.0086212,0.905010045,238.0086212,0.890450835,238.0086212,0.877655149,238.0086212,0.868710578,238.0086212,0.844317615,238.0086212,0.826558173,238.0086212,0.795852304,238.0086212,0.773157597
236.9817047,1.006681323,236.9817047,1.005071759,236.9817047,0.994788706,236.9817047,0.985820472,236.9817047,0.979647696,236.9817047,0.973302841,236.9817047,0.966151118,236.9817047,0.962048948,236.9817047,0.956601799,236.9817047,0.949465036,236.9817047,0.946634054,236.9817047,0.928505957,236.9817047,0.911056995,236.9817047,0.898063839,236.9817047,0.888539314,236.9817047,0.862926364,236.9817047,0.846142113,236.9817047,0.814341188,236.9817047,0.790091038
235.9942169,1.031637073,235.9942169,1.029171228,235.9942169,1.018713474,235.9942169,1.009429336,235.9942169,1.003588796,235.9942169,0.998168588,235.9942169,0.987323284,235.9942169,0.983151376,235.9942169,0.978106976,235.9942169,0.973544121,235.9942169,0.966788471,235.9942169,0.948475719,235.9942169,0.932137966,235.9942169,0.91862005,235.9942169,0.908951342,235.9942169,0.883867979,235.9942169,0.866353571,235.9942169,0.832399011,235.9942169,0.806993127
235.0066071,1.059862733,235.0066071,1.055950642,235.0066071,1.045263052,235.0066071,1.035372138,235.0066071,1.028020382,235.0066071,1.023567915,235.0066071,1.013513923,235.0066071,1.007403016,235.0066071,1.002692938,235.0066071,0.998707116,235.0066071,0.991617382,235.0066071,0.972380996,235.0066071,0.955523491,235.0066071,0.94234097,235.0066071,0.931468129,235.0066071,0.905665636,235.0066071,0.884755731,235.0066071,0.852261126,235.0066071,0.826677382
234.0189209,1.086734176,234.0189209,1.081135631,234.0189209,1.070591331,234.0189209,1.057826042,234.0189209,1.049869418,234.0189209,1.044268966,234.0189209,1.035731554,234.0189209,1.031305671,234.0189209,1.02504611,234.0189209,1.01928556,234.0189209,1.013487697,234.0189209,0.994893849,234.0189209,0.977284372,234.0189209,0.963041961,234.0189209,0.953046203,234.0189209,0.924492121,234.0189209,0.904121578,234.0189209,0.87046051,234.0189209,0.843315125
232.9916382,1.118312478,232.9916382,1.117419481,232.9916382,1.097360373,232.9916382,1.087577105,232.9916382,1.079859972,232.9916382,1.072078466,232.9916382,1.064601064,232.9916382,1.05860579,232.9916382,1.056053042,232.9916382,1.046201825,232.9916382,1.040961862,232.9916382,1.021690726,232.9916382,1.005452633,232.9916382,0.987692297,232.9916382,0.978976131,232.9916382,0.948872745,232.9916382,0.92876941,232.9916382,0.893913686,232.9916382,0.867638171
232.0037537,1.151066542,232.0037537,1.142564774,232.0037537,1.127155185,232.0037537,1.116541028,232.0037537,1.106894255,232.0037537,1.10078609,232.0037537,1.091801286,232.0037537,1.08907783,232.0037537,1.081341863,232.0037537,1.07399714,232.0037537,1.068171382,232.0037537,1.048640013,232.0037537,1.028746724,232.0037537,1.01435554,232.0037537,1.00532341,232.0037537,0.972904503,232.0037537,0.951810479,232.0037537,0.914009035,232.0037537,0.88783282
231.0158234,1.180101871,231.0158234,1.172243834,231.0158234,1.155095696,231.0158234,1.143264651,231.0158234,1.132880926,231.0158234,1.124905705,231.0158234,1.118145466,231.0158234,1.113947868,231.0158234,1.108320832,231.0158234,1.10014236,231.0158234,1.095896006,231.0158234,1.074534178,231.0158234,1.055623889,231.0158234,1.037266731,231.0158234,1.027335525,231.0158234,0.997610033,231.0158234,0.977003813,231.0158234,0.935107172,231.0158234,0.907026649
229.9882507,1.218878984,229.9882507,1.208714128,229.9882507,1.188127279,229.9882507,1.175547838,229.9882507,1.169202089,229.9882507,1.158173323,229.9882507,1.150745153,229.9882507,1.144939303,229.9882507,1.137931824,229.9882507,1.133561254,229.9882507,1.126773953,229.9882507,1.104708314,229.9882507,1.085154533,229.9882507,1.066837549,229.9882507,1.056901336,229.9882507,1.02547133,229.9882507,1.002172351,229.9882507,0.963594377,229.9882507,0.934758425
229.0001221,1.245619535,229.0001221,1.231084704,229.0001221,1.213454008,229.0001221,1.201706409,229.0001221,1.192750454,229.0001221,1.182258725,229.0001221,1.175497532,229.0001221,1.16891098,229.0001221,1.16163969,229.0001221,1.157040119,229.0001221,1.150425673,229.0001221,1.126045465,229.0001221,1.106575489,229.0001221,1.091869712,229.0001221,1.079312921,229.0001221,1.045945764,229.0001221,1.024879813,229.0001221,0.983446777,229.0001221,0.952854753
228.0119171,1.273990989,228.0119171,1.257533073,228.0119171,1.239923954,228.0119171,1.225164056,228.0119171,1.219724894,228.0119171,1.208389878,228.0119171,1.200252891,228.0119171,1.194491863,228.0119171,1.186073542,228.0119171,1.182424068,228.0119171,1.173527002,228.0119171,1.151457191,228.0119171,1.133617759,228.0119171,1.114221334,228.0119171,1.104908109,228.0119171,1.070307493,228.0119171,1.046459556,228.0119171,1.004556894,228.0119171,0.973398268
226.9840698,1.313538671,226.9840698,1.29420507,226.9840698,1.277863383,226.9840698,1.262925029,226.9840698,1.251503825,226.9840698,1.241006136,226.9840698,1.237446666,226.9840698,1.227618337,226.9840698,1.221020222,226.9840698,1.214087129,226.9840698,1.208282232,226.9840698,1.184075236,226.9840698,1.164088368,226.9840698,1.147281647,226.9840698,1.133908749,226.9840698,1.104698896,226.9840698,1.076809883,226.9840698,1.036791205,226.9840698,1.001008391
225.9956665,1.343272805,225.9956665,1.322553992,225.9956665,1.301599383,225.9956665,1.292276382,225.9956665,1.280070424,225.9956665,1.268813372,225.9956665,1.262632608,225.9956665,1.256263733,225.9956665,1.247244954,225.9956665,1.240874648,225.9956665,1.234522462,225.9956665,1.210217357,225.9956665,1.190685749,225.9956665,1.175500751,225.9956665,1.160171509,225.9956665,1.1293782,225.9956665,1.101874471,225.9956665,1.059144735,225.9956665,1.024291515
225.0072021,1.378104448,225.0072021,1.352365613,225.0072021,1.337620854,225.0072021,1.325986981,225.0072021,1.30899632,225.0072021,1.298773408,225.0072021,1.292531729,225.0072021,1.286744595,225.0072021,1.277429819,225.0072021,1.271550536,225.0072021,1.264856577,225.0072021,1.240440845,225.0072021,1.220918059,225.0072021,1.202689767,225.0072021,1.190499783,225.0072021,1.156964421,225.0072021,1.129953384,225.0072021,1.086345553,225.0072021,1.051624775
224.018631,1.407660246,224.018631,1.383765578,224.018631,1.366503596,224.018631,1.351368785,224.018631,1.338003755,224.018631,1.330402732,224.018631,1.32445693,224.018631,1.314428806,224.018631,1.30729568,224.018631,1.29972744,224.018631,1.294977427,224.018631,1.26986599,224.018631,1.250054002,224.018631,1.235030651,224.018631,1.218985319,224.018631,1.184743404,224.018631,1.159046173,224.018631,1.112395883,224.018631,1.079844475
222.9904327,1.442149758,222.9904327,1.414616585,222.9904327,1.394606352,222.9904327,1.379954934,222.9904327,1.367580056,222.9904327,1.359706283,222.9904327,1.351297617,222.9904327,1.343454719,222.9904327,1.336878896,222.9904327,1.330279231,222.9904327,1.326321483,222.9904327,1.299955964,222.9904327,1.280658603,222.9904327,1.26459384,222.9904327,1.249821544,222.9904327,1.215332389,222.9904327,1.187560439,222.9904327,1.141950011,222.9904327,1.106406689
222.0016937,1.46827054,222.0016937,1.442161679,222.0016937,1.421815872,222.0016937,1.406458974,222.0016937,1.395174503,222.0016937,1.386141419,222.0016937,1.37774241,222.0016937,1.371970534,222.0016937,1.363497138,222.0016937,1.357408047,222.0016937,1.351227403,222.0016937,1.326437473,222.0016937,1.309566975,222.0016937,1.288714528,222.0016937,1.275163531,222.0016937,1.240569234,222.0016937,1.214020729,222.0016937,1.170552731,222.0016937,1.132133722
221.0128937,1.49893713,221.0128937,1.473693728,221.0128937,1.450808525,221.0128937,1.436364293,221.0128937,1.423710227,221.0128937,1.414042115,221.0128937,1.407342196,221.0128937,1.402574778,221.0128937,1.394009471,221.0128937,1.389363766,221.0128937,1.379537582,221.0128937,1.357002139,221.0128937,1.342946649,221.0128937,1.317873716,221.0128937,1.307152152,221.0128937,1.269654632,221.0128937,1.244372606,221.0128937,1.196184397,221.0128937,1.160741806
219.984436,1.534913778,219.984436,1.504530549,219.984436,1.482584953,219.984436,1.468379498,219.984436,1.459188819,219.984436,1.45458746,219.984436,1.440562367,219.984436,1.434906125,219.984436,1.429776669,219.984436,1.423738956,219.984436,1.416475296,219.984436,1.391543984,219.984436,1.375265956,219.984436,1.356711626,219.984436,1.341308355,219.984436,1.305140018,219.984436,1.276503086,219.984436,1.227725148,219.984436,1.191391587
218.9954529,1.571790814,218.9954529,1.539995432,218.9954529,1.51608181,218.9954529,1.502864361,218.9954529,1.496580601,218.9954529,1.484882116,218.9954529,1.478312373,218.9954529,1.471617222,218.9954529,1.464152575,218.9954529,1.460219026,218.9954529,1.459862471,218.9954529,1.43086338,218.9954529,1.412945151,218.9954529,1.392025113,218.9954529,1.378125191,218.9954529,1.339947224,218.9954529,1.314460993,218.9954529,1.263672709,218.9954529,1.227659464
218.0063782,1.596524,218.0063782,1.570418954,218.0063782,1.548015356,218.0063782,1.534388781,218.0063782,1.525009155,218.0063782,1.516791582,218.0063782,1.510627866,218.0063782,1.506177545,218.0063782,1.500073433,218.0063782,1.491938233,218.0063782,1.488631248,218.0063782,1.467069864,218.0063782,1.452317476,218.0063782,1.425752163,218.0063782,1.413246989,218.0063782,1.37523067,218.0063782,1.346886039,218.0063782,1.295053005,218.0063782,1.257214904
217.0172272,1.627197027,217.0172272,1.603873134,217.0172272,1.583000302,217.0172272,1.571525216,217.0172272,1.558983088,217.0172272,1.550657034,217.0172272,1.549341202,217.0172272,1.539597869,217.0172272,1.532339931,217.0172272,1.52829361,217.0172272,1.526533484,217.0172272,1.503851295,217.0172272,1.486025691,217.0172272,1.466548204,217.0172272,1.446894407,217.0172272,1.411887407,217.0172272,1.385307908,217.0172272,1.32833147,217.0172272,1.292288065
215.9884186,1.66607368,215.9884186,1.645056725,215.9884186,1.624433875,215.9884186,1.611074209,215.9884186,1.601316929,215.9884186,1.592303514,215.9884186,1.590505242,215.9884186,1.583631039,215.9884186,1.577040553,215.9884186,1.568005443,215.9884186,1.570793271,215.9884186,1.548116326,215.9884186,1.524871826,215.9884186,1.511846304,215.9884186,1.49301064,215.9884186,1.452309132,215.9884186,1.424381137,215.9884186,1.369663239,215.9884186,1.332429886
214.9990997,1.710730553,214.9990997,1.69349122,214.9990997,1.671370149,214.9990997,1.661161184,214.9990997,1.647066593,214.9990997,1.644745111,214.9990997,1.638784409,214.9990997,1.629904985,214.9990997,1.635036945,214.9990997,1.620181322,214.9990997,1.620904565,214.9990997,1.597280025,214.9990997,1.573551178,214.9990997,1.561423063,214.9990997,1.541728258,214.9990997,1.504473686,214.9990997,1.483422875,214.9990997,1.418257356,214.9990997,1.37782681
214.0097198,1.756695509,214.0097198,1.741612196,214.0097198,1.726120949,214.0097198,1.71466887,214.0097198,1.700726867,214.0097198,1.697260857,214.0097198,1.697211623,214.0097198,1.683374643,214.0097198,1.680912018,214.0097198,1.674749374,214.0097198,1.679309487,214.0097198,1.650140524,214.0097198,1.628067732,214.0097198,1.611859679,214.0097198,1.597440004,214.0097198,1.55383575,214.0097198,1.530334711,214.0097198,1.470693469,214.0097198,1.423085332
212.9806671,1.813851237,212.9806671,1.801772237,212.9806671,1.779073954,212.9806671,1.769163609,212.9806671,1.755516052,212.9806671,1.750884652,212.9806671,1.745875239,212.9806671,1.73873961,212.9806671,1.734093785,212.9806671,1.730649829,212.9806671,1.727559805,212.9806671,1.706797838,212.9806671,1.682910562,212.9806671,1.666263461,212.9806671,1.655180693,212.9806671,1.615049005,212.9806671,1.5824579,212.9806671,1.534275651,212.9806671,1.478035688
