"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"56",469.186561928755,1453686.9,16.74,"C26H30O8","O8","CHO",26,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.193838380915,469.18679148324,-0.48821244846287,0.49,469,468.662664022187,0.337335977812756,12,0.307692307692308,1.15384615384615,4,36.1687744565692,34,0.9,54,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"57",469.207857867567,1967995,23.11,"C23H34O10","O10","CHO",23,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.215134319727,469.20792085544,-0.13395543476796,0.13,469,468.683936181764,0.316063818235989,7,0.434782608695652,1.47826086956522,-3,36.1703997928923,33,0.9,48,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"58",325.16552706858,1147724.4,25.35,"C17H26O6","O6","CHO",17,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.17280352074,325.16566211104,-0.414021215088538,0.41,325,324.802444336161,0.197555663839125,5,0.352941176470588,1.52941176470588,-1,25.0902260433231,23,0.9,36,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"59",327.01442012783,2684714.8,61.63,"C16H8O8","O8","CHO",16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.02169657999,327.01464078144,-0.672679922754674,0.67,327,326.649272904905,0.350727095095408,13,0.5,0.5,5,25.2324551718154,24,1,34,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"60",327.035679071021,3366957.5,77.74,"C13H12O10","O10","CHO",13,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.042955523181,327.03577015364,-0.277654549945105,0.28,327,326.670508110169,0.329491889830933,8,0.769230769230769,0.923076923076923,-2,25.2340805081385,23,0.9,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"61",327.050889030376,2851631.3,65.58,"C17H12O7","O7","CHO",17,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.058165482536,327.05102628674,-0.418390330987861,0.42,327,326.685701085947,0.314298914052642,12,0.411764705882353,0.705882352941177,5,25.2352540568385,24,1,36,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"62",783.287694450425,1210582.8,8.19,"C40H48O16","O16","CHO",40,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,784.294970902585,783.28695903584,0.937676017742404,0.94,783,782.413068413235,0.586931586765445,17,0.4,1.2,1,60.3303258067692,56,0.9,82,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"63",327.08732093302,1466419.8,32.87,"C18H16O6","O6","CHO",18,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.09459738518,327.08741179204,-0.276929340323587,0.28,327,326.722092308403,0.277907691596624,11,0.333333333333333,0.888888888888889,5,25.2380529418615,24,1,38,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"64",599.162311481208,1744206.8,15.25,"C26H32O16","O16","CHO",26,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600.169587933368,599.16175852544,0.921332535673627,0.92,599,598.493281491541,0.50671850845913,11,0.615384615384615,1.23076923076923,-5,46.1668488444308,42,0.9,54,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"65",327.123578836129,792120.2,16.95,"C19H20O5","O5","CHO",19,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.130855288289,327.12379729734,-0.66577466875797,0.67,327,326.758309725614,0.241690274386201,10,0.263157894736842,1.05263157894737,5,25.2408518268846,24,1,40,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"66",327.144821779362,2976826.8,68.53,"C16H24O7","O7","CHO",16,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.152098231522,327.14492666954,-0.319638908427859,0.32,327,326.779528948787,0.220471051213394,5,0.4375,1.5,-2,25.2424771632077,23,0.9,34,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"67",328.993888838147,985120.4,20.18,"C15H6O9","O9","CHO",15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.001165290307,328.99390533994,-0.050005255115372,0.05,329,328.626531322776,0.373468677224082,13,0.6,0.4,4,25.3847062917,24,0.9,32,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"68",329.030179741168,4337189,94.46,"C16H10O8","O8","CHO",16,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.037456193328,329.03029084524,-0.336640795266173,0.34,329,328.66278170305,0.3372182969498,12,0.5,0.625,4,25.3875051767231,24,0.9,34,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
