"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"38",307.082111286346,2631624.3,64.69,"C15H16O7","O7","CHO",15,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.089387738506,307.08232641434,-0.69826486264237,0.7,307,306.73922065754,0.260779342460467,8,0.466666666666667,1.06666666666667,1,23.6992002205,22,0.9,32,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"39",307.11859320607,2605643.3,64.03,"C16H20O6","O6","CHO",16,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.12586965823,307.11871191964,-0.385276219165023,0.39,307,306.775661841226,0.224338158774003,7,0.375,1.25,1,23.7019991055231,22,0.9,34,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"40",309.025079010975,1157798,27.44,"C13H10O9","O9","CHO",13,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.032355463135,309.02520546754,-0.407881830308261,0.41,309,308.68001884705,0.319981152950106,9,0.692307692307692,0.769230769230769,0,23.8486524553615,22,0.9,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"41",309.061403931045,2715241,66.8,"C14H14O8","O8","CHO",14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.068680383205,309.06159097284,-0.603226984738856,0.6,309,308.716303206389,0.283696793610829,8,0.571428571428571,1,0,23.8514513403846,22,0.9,30,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"42",709.141549362581,2917858.5,21.37,"C34H30O17","O17","CHO",34,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,710.148825814741,709.14102308394,0.741082181971895,0.74,709,708.349715573387,0.650284426613212,20,0.5,0.88235294117647,3,54.6267922720077,51,0.9,70,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"43",309.13417377092,2513391,61.7,"C16H22O6","O6","CHO",16,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.14145022308,309.13436198344,-0.606860257357665,0.61,309,308.788991790811,0.211008209189345,6,0.375,1.375,0,23.8570491104308,22,0.9,34,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"44",311.040667575808,2433421.5,58.46,"C13H12O9","O9","CHO",13,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312.047944027968,311.04085553134,-0.60232902024778,0.6,311,310.693356787684,0.306643212315805,8,0.692307692307692,0.923076923076923,-1,24.0037024602692,22,0.9,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"45",555.245070443231,1657589.3,15.82,"C27H40O12","O12","CHO",27,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.252346895391,555.24470029144,0.665438615268332,0.67,555,554.625078837245,0.374921162754504,8,0.444444444444444,1.48148148148148,-4,42.7886135956615,39,0.9,56,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"46",413.051277643552,3789087.3,57.02,"C20H14O10","O10","CHO",20,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.058554095712,413.05142021744,-0.344332671590467,0.34,413,412.590060896906,0.409939103093677,14,0.5,0.7,4,31.8506689745846,30,0.9,42,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"47",311.149865335525,1277014.5,29.83,"C16H24O6","O6","CHO",16,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312.157141787685,311.15001204724,-0.469993138645822,0.47,311,310.802432616208,0.197567383792205,5,0.375,1.5,-1,24.0120991153385,22,0.9,34,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
