"","exp_mass","abundance","RT"
"482",459.087276584987,1870300.9,30.89
"483",459.123585515197,1075168.1,17.13
"484",460.030990771067,814254.6,12.61
"485",460.043325747358,1096495.8,17.5
"486",460.058412718359,837873.1,13.02
"487",460.067302701272,1163057.8,18.65
"488",460.079788677272,809202.9,12.53
"489",460.094681648646,727476.1,11.11
"490",460.978727949415,753856.6,11.57
"491",461.029763851318,887301,13.88
"492",461.066516780675,2042888.3,33.87
"493",461.102903710735,1452299.4,23.65
"494",461.13924664088,829582.5,12.88
"495",462.046535896973,792284.9,12.23
"496",462.074010844163,1084511.3,17.29
"497",462.082748827368,808096,12.5
"498",463.045782976313,2122035.3,35.24
"499",463.070759928305,724021.3,11.05
"500",463.08209390652,2798390.3,46.94
"501",463.118514836515,1411641.5,22.94
"502",464.053454039461,1052042.1,16.72
"503",464.062051022937,747722.9,11.46
"504",465.112716003446,732645.4,11.19
"505",466.03278723497,862644.8,13.44
"506",466.057019188394,736374.9,11.26
"507",466.069134165108,1172280,18.8
"508",466.077339149337,909752.7,14.26
"509",466.093250118754,852282.1,13.26
"510",467.092363198352,940240.2,14.78
"511",467.128809128299,780691.3,12.02
"512",468.036439383736,781921.6,12.04
"513",468.048450360649,1213922.6,19.52
"514",468.056833344536,812067.4,12.56
"515",468.072459314502,910180.7,14.26
"516",468.084814290754,995301.8,15.73
"517",469.071688393876,934906.9,14.69
"518",469.108164323765,991422.1,15.66
"519",470.027839556051,885709.5,13.83
"520",470.05183950992,971023.6,15.31
"521",470.064249486067,1267216.6,20.44
"522",470.087997440421,877266.7,13.69
"523",471.050690590022,878053.9,13.7
"524",471.087310519634,1342057,21.73
"525",471.123610449862,799980.2,12.35
"526",472.043401681924,1200827.8,19.28
"527",472.067171636236,976509.8,15.4
"528",472.079781611998,1135486.9,18.15
"529",472.103609566198,775296.9,11.92
"530",472.978181885176,713036.7,10.84
"531",473.066422715568,1534228.3,25.05
"532",473.102909645436,1644055.5,26.95
"533",474.023113876705,761063.3,11.67
"534",474.046822831134,762409.3,11.69
"535",474.059226807292,926634.4,14.54
"536",474.082677762217,735660.4,11.23
"537",475.045824910945,1386304.1,22.49
"538",475.08227684088,2135363.3,35.45
"539",475.118582771096,1317574.4,21.3
"540",476.062166957426,768344.5,11.79
"541",477.025271106237,1080044.5,17.19
"542",477.061637036337,2653423.8,44.41
"543",477.097829966771,2074610.8,34.39
"544",477.134223896818,1166070,18.67
"545",478.032936169396,962244.5,14.69
"546",478.069244099608,1201351.6,18.7
"547",478.077776083209,752264.4,11.17
"548",479.003908303084,896025.5,13.58
"549",479.045126223858,745437.1,11.05
"550",480.048749294787,1230837.3,19.19
"551",480.08434422637,915000.4,13.89
"552",481.108000258793,1002898.5,15.37
"553",482.027836490769,773667.7,11.52
"554",482.052168444,722533.8,10.66
"555",482.064112421043,1056166.9,16.26
"556",482.088046375039,845801,12.73
"557",483.061062504798,822015.2,12.33
"558",483.087530453924,1199361.5,18.66
"559",484.043525616398,1187798.5,18.47
"560",484.067677569976,806104.6,12.06
"561",485.066591649956,1310513.6,20.52
"562",485.102915580137,1294772.9,20.26
"563",486.022840811942,768327.2,11.42
"564",486.046654766169,924105.4,14.04
"565",486.083217695891,879116.6,13.28
"566",487.045736845826,910691.1,13.81
"567",487.082434775289,1596646.4,25.32
"568",487.11888870522,1137001.6,17.61
"569",488.062613891279,766782.8,11.39
"570",488.098049823168,868034,13.09
"571",489.061467971375,2456601.3,39.75
"572",489.086722922832,783643.5,11.68
"573",489.097887901372,1992732.5,31.97
"574",489.134221831534,788511.8,11.76
"575",490.041359087919,735346.4,10.86
"576",490.077572018314,931573.6,14.16
"577",491.04057916731,2038221.6,32.73
"578",491.077292096744,2490833,40.32
"579",491.113529027093,1510484.4,23.87
"580",492.048798229405,1163178.1,18.04
"581",492.09311714422,732718.2,10.82
"582",493.10756619434,767755.8,11.4
"583",494.027817425518,829473.1,12.44
"584",494.064350355298,1026660.6,15.75
"585",495.086879389887,751235.8,11.12
"586",496.043487551184,911901.4,13.82
"587",496.067431505161,767967.7,11.4
"588",497.066567584714,887997.8,13.41
"589",497.103169514361,1214593.3,18.9
"590",498.023161746037,716760.3,10.54
"591",498.046882700443,795418.6,11.86
"592",498.082994631032,751518,11.12
"593",499.045763780487,761529.7,11.29
"594",499.082219710414,1369789.1,21.5
"595",499.118536640609,1128896.6,17.45
"596",500.062214826759,782043.1,11.63
"597",500.089597774126,740317.8,10.93
"598",500.098907756231,745374.6,11.02
"599",501.05088392643,897914.4,13.19
"600",501.061479906064,1538043.4,23.63
"601",501.097937835988,1347967,20.53
"602",501.134289766115,988930.4,14.68
"603",502.077487953187,821533.9,11.94
"604",503.040818101563,1495356,22.93
"605",503.077069031885,2276415.5,35.67
"606",503.113367962115,1483715.1,22.74
"607",504.048505164681,929567,13.7
"608",504.073277117066,721697.4,10.31
"609",504.085062094414,926306.6,13.65
"610",504.093157078855,834275.4,12.15
"611",505.019678297982,1094783,16.4
"612",505.056377227442,2891266.8,45.69
"613",505.092812157411,2387718.3,37.48
"614",505.129042087773,993033.8,14.74
"615",506.064030290625,940454.9,13.88
"616",508.043613485654,953774.1,14.09
"617",508.080159415409,867313.8,12.68
"618",509.102605450158,784793.8,11.33
"619",510.023056680952,748984,10.75
"620",510.058890612075,972731.7,14.4
"621",510.083103565535,822398.1,11.95
"622",511.082413644754,1102437.3,16.51
"623",511.118467575454,977512.9,14.47
"624",512.038123807776,913352.6,13.43
"625",512.062597760735,728907.1,10.42
"626",513.061610840524,1321139.8,20.07
"627",513.097771771019,1313207.5,19.94
"628",513.133796701775,799035.3,11.56
"629",514.077745887404,937374.9,13.81
"630",515.040698036506,1132421.3,16.99
"631",515.077208966328,1843593.3,28.59
"632",515.113713896162,1263757,19.13
"633",515.120127883834,938893.8,13.84
"634",516.056910083238,833906.2,12.12
"635",517.019528232982,765402.1,11
"636",517.056470161976,1817566.1,28.16
"637",517.092828092092,1851106,28.71
"638",517.129061022449,1108582,16.6
"639",518.064482224469,909131.9,13.35
"640",518.108821139245,780368.7,11.25
"641",519.035710357664,1895350.5,29.43
"642",519.072077287763,2643130.5,41.62
"643",519.078653275123,990779.2,14.68
"644",519.108378217989,1740222.5,26.9
"645",519.14497814764,880578.5,12.88
"646",520.043522420541,1020197.9,15.15
"647",520.051767404693,862374.9,12.58
"648",520.079905350609,897578.1,13.15
"649",521.102224385602,809628.1,11.72
"650",522.059051546478,906375.8,13.29
"651",522.083637499221,724106.6,10.32
"652",523.081687580862,878075.6,12.83
"653",523.118275510536,876927.8,12.81
"654",524.038652741472,1005672.9,14.91
"655",525.06098477644,916318.7,13.45
"656",525.097575706108,1026914.9,15.25
"657",526.078734820215,731924.8,10.14
"658",526.988505071539,940735.1,13.44
"659",527.040216972143,786373.1,11
"660",527.077067901312,1396809.5,20.66
"661",529.026607154088,738095.9,10.23
"662",529.056356096908,1509939.5,22.45
"663",529.092920026628,1658551.9,24.81
"664",529.129036957207,1099452.1,15.95
"665",530.100504089943,773232.3,10.79
"666",531.035275293212,1164320.8,16.98
"667",531.072079222471,2102565.3,31.83
"668",531.10831615282,1442473.6,21.38
"669",532.079710285696,829151.4,11.67
"670",533.014846488264,988689.6,14.19
"671",533.05145941789,2240790,34.02
"672",533.058518404322,805270.9,11.29
"673",533.087687348256,2492186.5,38
"674",533.124000278459,1183775,17.28
"675",534.05933248065,1123474.1,16.32
"676",535.074552529288,743311.8,10.3
"677",536.038678676134,912456,12.98
"678",537.090537654348,760588.1,10.57
"679",537.097717640548,997133,14.32
"680",538.053971802525,844549.9,11.9
"681",539.076682836764,1101448,15.96
"682",539.113177766617,941324.6,13.43
"683",541.026549088912,823682.6,11.56
"684",541.056392031551,1373702.4,20.27
"685",541.092697961767,1614603.1,24.09
"686",541.128954892077,910095.9,12.93
"687",542.072790077925,796586.4,11.13
"688",543.035416227654,1062664.1,15.34
"689",543.042385214259,890249,12.61
"690",543.062010176537,738827.6,10.21
"691",543.072011157314,1666444.9,24.9
"692",543.108391087388,1399697.6,20.68
"693",543.115136074424,926610.5,13.19
"694",543.14478801743,831190.4,11.68
"695",544.088877202789,721874.6,9.94
"696",545.015889420972,913741.1,12.98
"697",545.050974353535,1759249.9,26.37
"698",545.058402339257,906002.8,12.86
"699",545.087708282928,2016278.8,30.44
"700",545.124020213133,1422747.5,21.04
"701",546.06012941383,842904.2,11.86
"702",547.030732548227,1983770.1,29.92
"703",547.067020478478,2465567,37.55
"704",547.074286464512,760736,10.55
"705",547.09657542167,733347,10.12
"706",547.10338540858,2116644,32.02
"707",547.139668338841,944552.8,13.46
"708",548.070648549397,809158.3,11.32
"709",550.054148736897,785332,10.94
"710",553.069892940313,734292.2,10.12
"711",553.09219789744,1115095.4,16.15
"712",555.036044161159,900839.6,12.35
"713",555.042418148908,921064.5,12.67
"714",556.04529522127,717174.2,9.54
"715",557.051383287461,1310597,18.64
"716",557.057867274998,1129094,15.85
"717",557.087773217516,1706506.3,24.71
"718",557.12431914727,1281295.4,18.19
"719",558.068301332835,765462.3,10.27
"720",558.095828279926,786202.2,10.59
"721",559.030472483439,949408.4,13.09
"722",559.066959413307,1793317.8,26.04
"723",559.103346343368,1606059,23.16
