"","abundance","exp_mass","formula","R_mass","recal_err"
"236",20370266,381.083511,"C17H18O10",381.082643738334,0.201023824746405
"237",27085662,381.120048,"C18H22O9",381.119180655184,0.196276813992938
"238",18305892,381.15629,"C19H26O8",381.155422572705,0.180458989514773
"239",4471952.5,383.026459,"C15H12O12",383.025587316615,0.0315426052963006
"240",16532630,383.062877,"C16H16O11",383.062005233735,0.053072860971969
"241",23448732,383.099189,"C17H20O10",383.098317151097,0.139018452456659
"242",21824674,383.13569,"C18H24O9",383.134818068029,0.162224617395725
"243",6672040,383.171967,"C19H28O8",383.171094985471,0.12118336753608
"244",3840472,385.057334,"C19H14O9",385.056457694793,0.124398227912571
"245",14508507,385.078585,"C16H18O11",385.07770864643,0.191335678242567
"246",18759138,385.114839,"C17H22O10",385.113962563924,0.150367715786041
"247",8115175.5,385.151362,"C18H26O9",385.150485480806,0.206420309966063
"248",4299801.5,387.03659,"C18H12O10",387.035709190445,0.157513077519552
"249",7616797,387.05781,"C15H16O12",387.056929142153,0.076516689910304
"250",5948191.5,387.073114,"C19H16O9",387.072233107324,0.200087717570825
"251",8360227,387.094136,"C16H20O11",387.093255059483,0.0774274790759235
"252",5324581.5,387.109327,"C20H20O8",387.108446024911,0.245769127863458
"253",6150953,387.130565,"C17H24O10",387.129683976578,0.0347174072891565
"254",9598051,389.052291,"C18H14O10",389.051405603156,0.0375638886429896
"255",3140454.5,389.073483,"C15H18O12",389.072597554927,0.123281088653866
"256",8883817,389.08873,"C19H18O9",389.087844520229,0.099713967020732
"257",10029167,389.125031,"C20H22O8",389.124145437616,0.117675604559015
"258",5823093,389.161533,"C21H26O7",389.160647354545,0.181470604510272
"259",6243240,391.031676,"C17H12O11",391.030786098514,0.259116682689272
"260",13554094,391.067961,"C18H16O10",391.067071015937,0.0018786988790738
"261",13913524,391.104354,"C19H20O9",391.103463933115,0.0208297183456927
"262",15591866,391.140763,"C20H24O8",391.139872850256,0.0806832049251934
"263",12152565,393.047358,"C17H14O11",393.046463511268,0.32736987128555
"264",17013500,393.083581,"C18H18O10",393.082686428833,0.0862826212645316
"265",21543682,393.120113,"C19H22O9",393.119218345694,0.286160993234659
"266",18975496,393.156378,"C20H26O8",393.155483263163,0.0205834013903448
"267",3266317.5,393.192819,"C21H30O7",393.191924180231,0.120346563230541
"268",5206590,395.026481,"C16H12O12",395.025582007222,0.0440250392956203
"269",15770692,395.062991,"C17H16O11",395.062091924134,0.270895702352281
"270",22209610,395.099288,"C18H20O10",395.09838884153,0.0466534191973486
"271",28058704,395.135712,"C19H24O9",395.134812758637,0.143861040068675
"272",10898518,395.172102,"C20H28O8",395.171202675821,0.155012284356911
"273",9504142,397.042251,"C16H14O12",397.041347419776,0.246719293211983
"274",18371988,397.078492,"C17H18O11",397.0775883373,0.117433055790642
"275",23823770,397.115005,"C18H22O10",397.114101254204,0.203421587501003
"276",18267552,397.151363,"C19H26O9",397.150459171462,0.133937976520366
"277",3887014.3,397.187691,"C20H30O8",397.186787088787,0.0110639450719654
"278",12966623,399.057866,"C16H16O12",399.056957832683,0.146111602628511
"279",3795425.8,399.073013,"C20H16O9",399.072104798212,0.127447448722458
"280",16804582,399.094171,"C17H20O11",399.093262750061,0.0558292505374593
"281",15717100,399.130681,"C18H24O10",399.129772666972,0.25588308721985
"282",6482161.5,399.16694,"C19H28O9",399.166031584455,0.0612709541590212
"283",3768875.8,401.037096,"C15H14O13",401.036183328394,0.0479858321217967
"284",8821810,401.07358,"C16H18O12",401.072667245365,0.293352723092794
"285",5886004.5,401.088813,"C20H18O9",401.087900210698,0.235579232897767
"286",8331832,401.109885,"C17H22O11",401.108972162742,0.0924133052374172
"287",4988474.5,401.125102,"C21H22O8",401.124189128112,0.00523510712251385
"288",5425214,401.1463,"C18H26O10",401.14538707987,0.16572455547191
"289",4986748,403.031642,"C18H12O11",403.030724789249,0.0992810487092724
"290",10093954,403.068067,"C19H16O10",403.067149706354,0.197051854982725
"291",3873176,354.091867,"C16H18O9",354.091061165337,0.281163196233651
"292",4811165,354.128298,"C17H22O8",354.127492082429,0.152898615259031
"293",4194222.5,356.107547,"C16H20O9",356.106736578096,0.208388162005589
"294",3125544.8,364.112636,"C18H20O8",364.111807360287,0.243891930583171
"295",2856269.3,366.092035,"C17H18O9",366.091201855613,0.112356913931837
"296",4787794.5,366.12831,"C18H22O8",366.127476773059,0.189701598733884
"297",4760442.5,368.107559,"C17H20O9",368.106721268727,0.243184343858446
"298",4449152,368.144064,"C18H24O8",368.14322618565,0.0812015807545451
"299",3400613.8,370.086969,"C16H18O10",370.086126764028,0.138937916003894
"300",4787371.5,370.123204,"C17H22O9",370.122361681565,0.26793503594608
"301",2870233.8,372.102521,"C16H20O10",372.101674177078,0.137682140017832
"302",3573380,378.128306,"C19H22O8",378.127445463726,0.266482341523172
"303",3610045.5,380.107629,"C18H20O9",380.106763959225,0.12319514783408
"304",4617411.5,380.144048,"C19H24O8",380.143182876344,0.0352906390090023
"305",3365625.5,382.086895,"C17H18O10",382.086025454854,0.130573158616867
"306",5223935.5,382.123389,"C18H22O9",382.122519371802,0.153148448294601
"307",3548421.3,382.159627,"C19H26O8",382.158757289332,0.233060960050397
"308",4026941.8,384.102513,"C17H20O10",384.101638867754,0.225307724852279
"309",4302147.5,384.139041,"C18H24O9",384.138166784625,0.145443742572709
"310",3003268.3,386.118288,"C17H22O10",386.117409280297,0.0875579781748206
"311",3251807.8,392.144118,"C20H24O8",392.143225566842,0.0746538573790642
"312",3276193.8,394.08694,"C18H18O10",394.08604314541,0.0817070997151804
"313",4485031.5,394.123392,"C19H22O9",394.122495062453,0.0868057936450913
"314",4312237.5,394.159733,"C20H26O8",394.158835979749,0.0263241359705235
"315",2999787,396.066218,"C17H16O11",396.065316641011,0.0587340679847523
"316",3886833,396.102711,"C18H20O10",396.101809557961,0.212443208382945
"317",5755127,396.139007,"C19H24O9",396.13810547536,0.0137295053322971
"318",2993723.8,398.081956,"C17H18O11",398.081050053638,0.150939883282838
"319",5090370,398.118227,"C18H22O10",398.117320971093,0.136898186279782
"320",3469128,398.154704,"C19H26O9",398.15379788808,0.0927032304049344
"321",3426196,400.133913,"C18H24O10",400.133002383838,0.0578622609963049
"322",3528837.5,403.08913,"C16H20O12",403.08809515792,0.259237358391275
"323",8996232,403.104346,"C20H20O9",403.103311118856,0.35888475195405
"324",8379278.5,403.140875,"C21H24O8",403.139840025076,0.00314224434973478
"325",4836244.5,403.177152,"C22H28O7",403.176116931943,0.272499194471742
"326",10951376,405.047374,"C18H14O11",405.046334130562,0.00175085615503823
"327",13384407,405.083664,"C19H18O10",405.082624037396,0.23774809335296
"328",14365405,405.120052,"C20H22O9",405.119011943977,0.231799392208792
"329",12529379,405.156506,"C21H26O8",405.15546585039,0.0629517573092123
"330",3873513,405.192783,"C22H30O7",405.191742757257,0.330963405017668
"331",15370278,407.062967,"C18H16O11",407.061921955973,0.154638774534452
"332",15469612,407.099464,"C19H20O10",407.098418862275,0.119021443053933
"333",23524402,407.135662,"C20H24O9",407.134616769345,0.341765945604761
"334",11170872,407.172237,"C21H28O8",407.171191675447,0.123427231879663
"335",10404214,409.042276,"C17H14O12",409.041225874536,0.0576653434396897
"336",16847228,409.07864,"C18H18O11",409.077589781179,0.110458643403553
"337",25283970,409.114925,"C19H22O10",409.113874688026,0.356342259112513
"338",21538184,409.151496,"C20H26O9",409.150445594138,0.0968255124774688
"339",6062990.5,409.187702,"C21H30O8",409.186651501187,0.342098171608736
"340",13440716,411.058012,"C17H16O12",411.05695669958,0.139089600936825
"341",19183314,411.094263,"C18H20O11",411.093207606514,0.188338338668197
"342",25194200,411.130699,"C19H24O10",411.129643512972,0.0657297920192628
"343",12256991,411.167123,"C20H28O9",411.166067419462,0.0276718410843686
"344",5922332.5,413.037119,"C16H14O13",413.036058618661,0.255342480978267
"345",3789087.3,413.052397,"C20H14O10",413.051336579438,0.202488110793454
"346",13831203,413.073594,"C17H18O12",413.07253352502,0.0388905540033789
"347",16706601,413.109946,"C18H22O11",413.108885431694,0.120218281006123
"348",14277679,413.146272,"C19H26O10",413.145211338435,0.264463372924276
"349",3388725.5,413.182782,"C20H30O9",413.181721244704,0.0366404498111281
"350",3522928,415.031746,"C19H12O11",415.030680497898,0.010307772822613
"351",7091571.5,415.052877,"C16H16O13",415.051811443649,0.0065160326690522
"352",6771062.5,415.068083,"C20H16O10",415.067017404611,0.127392975801825
"353",9270650,415.089197,"C17H20O12",415.088131350405,0.164550654109008
"354",8132480,415.125665,"C18H24O11",415.124599256782,0.0339609897660265
"355",4602242.5,415.140895,"C22H24O8",415.139829217682,0.0290845558363566
"356",4125830.3,415.162005,"C19H28O10",415.160939163487,0.0758755164614696
"357",8853191,417.047381,"C19H14O11",417.046310323201,0.0587861263432085
"358",10216141,417.083648,"C20H18O10",417.082577230094,0.343133242133851
"359",8044755.5,417.120215,"C21H22O9",417.119144136216,0.0917864364821016
"360",8743642,417.156459,"C22H26O8",417.155388043168,0.247659384475807
"361",13128734,419.06306,"C19H16O11",419.061984148392,0.00180199580079843
"362",12911652,419.099333,"C20H20O10",419.098257055269,0.270470082680936
"363",14079019,419.135854,"C21H24O9",419.13477796151,0.0526021027532842
"364",10776625,419.172212,"C22H28O8",419.171135868168,0.0132434489508501
"365",14803317,421.078739,"C19H18O11",421.077657973583,0.0546365815529902
"366",17917308,421.115077,"C20H22O10",421.113995880293,0.058398310178296
"367",20739458,421.151433,"C21H26O9",421.150351786957,0.128673705321897
"368",7949703.5,421.187894,"C22H30O8",421.186812693351,0.0503579685177616
"369",16860876,423.094343,"C19H20O11",423.093256798966,0.0667280134859594
"370",25943762,423.130651,"C20H24O10",423.129564705753,0.250114077420619
"371",15977176,423.167191,"C21H28O9",423.166104611944,0.114778120359807
"372",3445214,423.203422,"C22H32O8",423.202335518929,0.250537568342943
"373",6658581.5,425.037244,"C17H14O13",425.036152810998,0.026523254768315
"374",15653915,425.073673,"C18H18O12",425.072581717474,0.0755820017204239
"375",20910114,425.10996,"C19H22O11",425.108868624315,0.156361391635214
